input,golds,options,preds,probs,subject
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: في معمل لغات جامعي، يوجد 30 زوجًا من سماعات الرأس. تخبر مساعدة المعمل المعلّم أنه يعتقد أن معظم سماعات الرأس جيدة، وعدد قليل من سماعات الرأس بها عطل في إحدى السماعتين، ولا يوجد تقريبًا سماعات رأس معطلة كليًا. بعد أن يفحص المعلم، يجد أن 5 أزواج فقط من سماعات الرأس بها عطل في إحدى السماعتين.

This is the end of the dialogue. Now, answer the following question.
Question: بعد فحص المعلم، كم عدد أزواج سماعات الرأس التي يقدر أنها جيدة؟
Options:
أ- 25 زوجًا.
ب- 20 زوجًا.
ج- 26 زوجًا.
د- 22 زوجًا.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",3,"['أ- 25 زوجًا.', 'ب- 20 زوجًا.', 'ج- 26 زوجًا.', 'د- 22 زوجًا.']",أ,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: تحتوي صالة ألعاب رياضية في مدرسة إعدادية على 40 كرة. يخبر معلم التربية البدنية المدير أن معظم الكرات هي كرات سلة، وأن جزءًا صغيرًا فقط منها عبارة عن كرات قدم وكرات طائرة. بعد الملاحظة، يجد المدير أن هناك 5 كرات قدم.

This is the end of the dialogue. Now, answer the following question.
Question: كم عدد كرات السلة التي يقدرها المدير قبل الملاحظة؟
Options:
أ- يقدر المدير أن هناك 20 كرة سلة قبل الملاحظة.
ب- يقدر المدير أن هناك 35 كرة سلة قبل الملاحظة.
ج- يقدر المدير أن هناك 39 كرة سلة قبل الملاحظة.
د- يقدر المدير أن هناك 25 كرة سلة قبل الملاحظة.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",1,"['أ- يقدر المدير أن هناك 20 كرة سلة قبل الملاحظة.', 'ب- يقدر المدير أن هناك 35 كرة سلة قبل الملاحظة.', 'ج- يقدر المدير أن هناك 39 كرة سلة قبل الملاحظة.', 'د- يقدر المدير أن هناك 25 كرة سلة قبل الملاحظة.']",ب,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: توجد 40 كرة في صالة للألعاب الرياضية بمدرسة إعدادية. يخبر معلم التربية البدنية المدير بأن أغلبها الساحق كرات سلة، وأن هناك عددًا قليلاً جدًا من كرات القدم والكرات الطائرة. بعد الملاحظة، يجد المدير أن هناك 5 كرات قدم.

This is the end of the dialogue. Now, answer the following question.
Question: بناءً على ملاحظة المدير، كم كرة سلة يُحتمل أن تكون موجودة؟
Options:
أ- بناءً على ملاحظة المدير، يُحتمل أن يكون هناك 20 كرة سلة.
ب- بناءً على ملاحظة المدير، يُحتمل أن يكون هناك 35 كرة سلة.
ج- بناءً على ملاحظة المدير، يُحتمل أن يكون هناك 30 كرة سلة.
د- بناءً على ملاحظة المدير، يُحتمل أن يكون هناك 25 كرة سلة.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",2,"['أ- بناءً على ملاحظة المدير، يُحتمل أن يكون هناك 20 كرة سلة.', 'ب- بناءً على ملاحظة المدير، يُحتمل أن يكون هناك 35 كرة سلة.', 'ج- بناءً على ملاحظة المدير، يُحتمل أن يكون هناك 30 كرة سلة.', 'د- بناءً على ملاحظة المدير، يُحتمل أن يكون هناك 25 كرة سلة.']",ب,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: في مقهى، يوجد 30 نوعًا مختلفًا من الحلويات. يخبر الطاهي المدير أن أغلب الحلويات تحتوي على الشوكولاتة، وبعضها يحتوي على الماتشا، ومعظمها يحتوي على واحد على الأقل من المكونين. بعد التحقق، يجد الطاهي أن 5 حلويات فقط تحتوي على الماتشا.

This is the end of the dialogue. Now, answer the following question.
Question: ما هو عدد الحلويات التي توقع الطاهي أنها تحتوي على الشوكولاتة قبل التحقق؟
Options:
أ- قبل التحقق، توقع الطاهي أن 10 حلويات تحتوي على الشوكولاتة.
ب- قبل التحقق، توقع الطاهي أن 6 حلويات تحتوي على الشوكولاتة.
ج- قبل التحقق، توقع الطاهي أن 30 حلويات تحتوي على الشوكولاتة.
د- قبل التحقق، توقع الطاهي أن 25 حلويات تحتوي على الشوكولاتة.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",3,"['أ- قبل التحقق، توقع الطاهي أن 10 حلويات تحتوي على الشوكولاتة.', 'ب- قبل التحقق، توقع الطاهي أن 6 حلويات تحتوي على الشوكولاتة.', 'ج- قبل التحقق، توقع الطاهي أن 30 حلويات تحتوي على الشوكولاتة.', 'د- قبل التحقق، توقع الطاهي أن 25 حلويات تحتوي على الشوكولاتة.']",د,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: في مقهى، هناك 30 نوعًا مختلفًا من الحلويات. أخبر الطاهي المدير أن معظم الحلويات تحتوي على الشوكولاتة، وبعضها يحتوي على الماتشا، وأغلب ما يحتوي على الماتشا يحتوي أيضًا على الشوكولاتة. بعد التحقق، وجد الطاهي أن 5 حلويات فقط تحتوي على الماتشا.

This is the end of the dialogue. Now, answer the following question.
Question: كم عدد الحلويات التي يخمن الطاهي أنها تحتوي على الشوكولاتة بعد التحقق؟
Options:
أ- يخمن الطاهي بعد التحقق أن 10 حلويات تحتوي على الشوكولاتة.
ب- يخمن الطاهي بعد التحقق أن 25 حلوى تحتوي على الشوكولاتة.
ج- يخمن الطاهي بعد التحقق أن 23 حلوى تحتوي على الشوكولاتة.
د- يخمن الطاهي بعد التحقق أن جميع الـ 30 حلوى تحتوي على الشوكولاتة.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",2,"['أ- يخمن الطاهي بعد التحقق أن 10 حلويات تحتوي على الشوكولاتة.', 'ب- يخمن الطاهي بعد التحقق أن 25 حلوى تحتوي على الشوكولاتة.', 'ج- يخمن الطاهي بعد التحقق أن 23 حلوى تحتوي على الشوكولاتة.', 'د- يخمن الطاهي بعد التحقق أن جميع الـ 30 حلوى تحتوي على الشوكولاتة.']",ب,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: تضم الحديقة 30 نوعًا مختلفًا من الزهور. أخبر البستاني الزوار أن معظمها من الفاوانيا، وعدد قليل منها ورود، وجزء ضئيل جدًا عبارة عن أقحوان. بعد المراقبة، اكتشف الزوار أن 4 أنواع فقط هي ورود.

This is the end of the dialogue. Now, answer the following question.
Question: يرجى تقدير عدد أنواع الفاوانيا التي توقع الزوار وجودها قبل الملاحظة؟
Options:
أ- قبل الملاحظة، توقع الزوار أن يكون هناك 25 نوعًا من الفاوانيا.
ب- قبل الملاحظة، توقع الزوار أن يكون هناك 30 نوعًا من الفاوانيا.
ج- قبل الملاحظة، توقع الزوار أن يكون هناك 15 نوعًا من الفاوانيا.
د- قبل الملاحظة، توقع الزوار أن يكون هناك 10 أنواع من الفاوانيا.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",0,"['أ- قبل الملاحظة، توقع الزوار أن يكون هناك 25 نوعًا من الفاوانيا.', 'ب- قبل الملاحظة، توقع الزوار أن يكون هناك 30 نوعًا من الفاوانيا.', 'ج- قبل الملاحظة، توقع الزوار أن يكون هناك 15 نوعًا من الفاوانيا.', 'د- قبل الملاحظة، توقع الزوار أن يكون هناك 10 أنواع من الفاوانيا.']",أ,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: تضم الحديقة ثلاثين صنفًا من الزهور. يخبر البستاني الزوار أن معظمها فاوانيا، وبعضها ورود، وقسم صغير منها أقحوان. بعد المراقبة، يتبين للزائر أن أربعة أصناف فقط هي ورود.

This is the end of the dialogue. Now, answer the following question.
Question: اطلب من الزائر أن يخمن عدد أصناف الفاوانيا بعد المراقبة؟
Options:
أ- بعد المراقبة، يخمن الزائر أن هناك 26 صنفًا من الفاوانيا.
ب- بعد المراقبة، يخمن الزائر أن هناك 29 صنفًا من الفاوانيا.
ج- بعد المراقبة، يخمن الزائر أن هناك 24 صنفًا من الفاوانيا.
د- بعد المراقبة، يخمن الزائر أن هناك 22 صنفًا من الفاوانيا.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",2,"['أ- بعد المراقبة، يخمن الزائر أن هناك 26 صنفًا من الفاوانيا.', 'ب- بعد المراقبة، يخمن الزائر أن هناك 29 صنفًا من الفاوانيا.', 'ج- بعد المراقبة، يخمن الزائر أن هناك 24 صنفًا من الفاوانيا.', 'د- بعد المراقبة، يخمن الزائر أن هناك 22 صنفًا من الفاوانيا.']",أ,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: في أحد محلات السوبر ماركت، يتسوق كل من شياو مينغ وشياو هونغ، ويشتريان 30 فاكهة. يقول شياو مينغ لشياو هونغ: ""لقد اشترينا معظم الفاكهة من التفاح، وهناك بعض الموز، وقليل من البرتقال"". بعد العد، اكتشفت شياو هونغ أن هناك 4 موزات فقط.

This is the end of the dialogue. Now, answer the following question.
Question: قبل أن تقوم شياو هونغ بالعد، كم عدد التفاح الذي كانت تتوقع أن يكون ضمن المشتريات؟
Options:
أ- قبل العد، خمنت شياو هونغ أن هناك 25 تفاحة.
ب- قبل العد، خمنت شياو هونغ أن هناك 30 تفاحة.
ج- قبل العد، خمنت شياو هونغ أن هناك 15 تفاحة.
د- قبل العد، خمنت شياو هونغ أن هناك 10 تفاحات.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",0,"['أ- قبل العد، خمنت شياو هونغ أن هناك 25 تفاحة.', 'ب- قبل العد، خمنت شياو هونغ أن هناك 30 تفاحة.', 'ج- قبل العد، خمنت شياو هونغ أن هناك 15 تفاحة.', 'د- قبل العد، خمنت شياو هونغ أن هناك 10 تفاحات.']",أ,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: في أحد محلات السوبر ماركت، يتسوق كل من شياو مينغ وشياو هونغ، ويشتريان ما مجموعه 30 فاكهة. يقول شياو مينغ لشياو هونغ، معظمها الساحقة تفاح، وبعضها موز، وعدد قليل للغاية من البرتقال. تقوم شياو هونغ بالعد وتكتشف أن هناك 4 موز فقط.

This is the end of the dialogue. Now, answer the following question.
Question: يرجى الطلب من شياو هونغ أن تحسب، كم عدد التفاح الذي تتوقع أنهم اشتروه؟
Options:
أ- بعد أن تعد شياو هونغ، تتوقع أن هناك 26 تفاحة.
ب- بعد أن تعد شياو هونغ، تتوقع أن هناك 29 تفاحة.
ج- بعد أن تعد شياو هونغ، تتوقع أن عدد التفاح هو 24.
د- بعد أن تعد شياو هونغ، تتوقع أن عدد التفاح هو 22.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",2,"['أ- بعد أن تعد شياو هونغ، تتوقع أن هناك 26 تفاحة.', 'ب- بعد أن تعد شياو هونغ، تتوقع أن هناك 29 تفاحة.', 'ج- بعد أن تعد شياو هونغ، تتوقع أن عدد التفاح هو 24.', 'د- بعد أن تعد شياو هونغ، تتوقع أن عدد التفاح هو 22.']",أ,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: في قرية ريفية، يبيع أهلها منتجات مزارعهم في السوق. يقول المزارع لي دا بو لرئيس القرية: ""جبت بيض كتير للبيع، معظمه بيض دجاج، وشوية بيض بط، وقليل جدًا بيض وز، كله على بعضه 40 دستة."" عدّ رئيس القرية وقال: ""ما فيش إلا 5 دستات بيض بط.""

This is the end of the dialogue. Now, answer the following question.
Question: يا ترى، كم دستة بيض دجاج كان مع لي دا بو قبل ما رئيس القرية يعدّ؟
Options:
أ- قبل العد، يُخمن أن معه 20 دستة بيض دجاج.
ب- قبل العد، يُخمن أن معه 35 دستة بيض دجاج.
ج- قبل العد، يُخمن أن معه 24 دستة بيض دجاج.
د- قبل العد، يُخمن أن معه 25 دستة بيض دجاج.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",1,"['أ- قبل العد، يُخمن أن معه 20 دستة بيض دجاج.', 'ب- قبل العد، يُخمن أن معه 35 دستة بيض دجاج.', 'ج- قبل العد، يُخمن أن معه 24 دستة بيض دجاج.', 'د- قبل العد، يُخمن أن معه 25 دستة بيض دجاج.']",د,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: في قرية ريفية، يبيع القرويون منتجات مزارعهم في أكشاك السوق. يقول المزارع لي دابو لرئيس القرية: أحضرت كمية كبيرة من البيض للبيع، معظمها بيض دجاج، وبعضها بيض بط، وقليل جدًا من بيض الإوز، بإجمالي 40 دستة. يقوم رئيس القرية بالعد فيجد أن هناك 5 دستات فقط من بيض البط.

This is the end of the dialogue. Now, answer the following question.
Question: يرجى تخمين كم عدد دستات بيض الدجاج التي أحضرها لي دابو بعد عدّ رئيس القرية للبيض؟
Options:
أ- يخمّن رئيس القرية أن هناك 20 دستة من بيض الدجاج.
ب- يخمّن رئيس القرية أن هناك 35 دستة من بيض الدجاج.
ج- يخمّن رئيس القرية أن هناك 30 دستة من بيض الدجاج.
د- يخمّن رئيس القرية أن هناك 25 دستة من بيض الدجاج.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",2,"['أ- يخمّن رئيس القرية أن هناك 20 دستة من بيض الدجاج.', 'ب- يخمّن رئيس القرية أن هناك 35 دستة من بيض الدجاج.', 'ج- يخمّن رئيس القرية أن هناك 30 دستة من بيض الدجاج.', 'د- يخمّن رئيس القرية أن هناك 25 دستة من بيض الدجاج.']",ج,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: في متجر للحيوانات الأليفة، يتجول شخص لاختيار حيوان. يخبر صاحب المتجر الزبون أن هناك 40 حيوانًا صغيرًا، أغلبها قطط، وبعضها كلاب صغيرة، وقليل جدًا من الهامستر. بدأ الزبون بالعد ووجد أن هناك 10 كلاب صغيرة فقط.

This is the end of the dialogue. Now, answer the following question.
Question: كم عدد القطط الصغيرة التي يُقدّر الزبون وجودها قبل العد؟
Options:
أ- قبل العد، يُقدّر الزبون أن هناك 40 قطة صغيرة.
ب- قبل العد، يُقدّر الزبون أن هناك 35 قطة صغيرة.
ج- قبل العد، يُقدّر الزبون أن هناك 39 قطة صغيرة.
د- قبل العد، يُقدّر الزبون أن هناك 15 قطة صغيرة.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",3,"['أ- قبل العد، يُقدّر الزبون أن هناك 40 قطة صغيرة.', 'ب- قبل العد، يُقدّر الزبون أن هناك 35 قطة صغيرة.', 'ج- قبل العد، يُقدّر الزبون أن هناك 39 قطة صغيرة.', 'د- قبل العد، يُقدّر الزبون أن هناك 15 قطة صغيرة.']",ب,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: في متجر للحيوانات الأليفة، يتجوّل شياو وانغ لاختيار حيوان. يخبر صاحب المتجر شياو وانغ أن لديه 40 حيوانًا صغيرًا، معظمها قطط، وبعضها الآخر جِراء، وعدد قليل جدًا من الهامستر. بعد العدّ، وجد شياو وانغ أن هناك 10 جراء فقط.

This is the end of the dialogue. Now, answer the following question.
Question: قبل أن يقوم شياو وانغ بالعد، كم قَطًّا صغيرًا كان يقدّر وجوده؟
Options:
أ- قبل أن يعد شياو وانغ، كان يقدّر وجود 40 قطة صغيرة.
ب- قبل أن يعد شياو وانغ، كان يقدّر وجود 35 قطة صغيرة.
ج- قبل أن يعد شياو وانغ، كان يقدّر وجود 30 قطة صغيرة.
د- قبل أن يعد شياو وانغ، كان يقدّر وجود 25 قطة صغيرة.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",3,"['أ- قبل أن يعد شياو وانغ، كان يقدّر وجود 40 قطة صغيرة.', 'ب- قبل أن يعد شياو وانغ، كان يقدّر وجود 35 قطة صغيرة.', 'ج- قبل أن يعد شياو وانغ، كان يقدّر وجود 30 قطة صغيرة.', 'د- قبل أن يعد شياو وانغ، كان يقدّر وجود 25 قطة صغيرة.']",ب,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: في كافيتريا المدرسة، يصطف 20 طالبًا لشراء الغداء. يقول شياو لي لشياو تشانغ: ""يبدو أن معظم الناس يختارون الهامبرغر، وجزء صغير يختار السندويشات، ولا أحد تقريبًا يشتري السلطة."" يعد شياو تشانغ ويجد أن 4 طلاب فقط يطلبون السندويشات.

This is the end of the dialogue. Now, answer the following question.
Question: قبل أن يعد شياو تشانغ، كم طالبًا يقدر أنهم اختاروا الهامبرغر؟
Options:
أ- قبل أن يعد شياو تشانغ، يقدر أن 10 طلاب يشترون الهامبرغر.
ب- قبل أن يعد شياو تشانغ، يقدر أن 5 طلاب يشترون الهامبرغر.
ج- قبل أن يعد شياو تشانغ، يقدر أن طالبًا واحدًا يشتري الهامبرغر.
د- قبل أن يعد شياو تشانغ، يقدر أن 15 طالبًا يشترون الهامبرغر.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",0,"['أ- قبل أن يعد شياو تشانغ، يقدر أن 10 طلاب يشترون الهامبرغر.', 'ب- قبل أن يعد شياو تشانغ، يقدر أن 5 طلاب يشترون الهامبرغر.', 'ج- قبل أن يعد شياو تشانغ، يقدر أن طالبًا واحدًا يشتري الهامبرغر.', 'د- قبل أن يعد شياو تشانغ، يقدر أن 15 طالبًا يشترون الهامبرغر.']",د,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: في كافتيريا المدرسة، يصطف 20 طالبًا لشراء الغداء. الخيارات المتاحة هي الهامبرغر والسندويشات والسلطة فقط. يقول شياو لي لشياو تشانغ: ""يبدو أن معظم الناس يختارون الهامبرغر، وجزء صغير يختار السندويشات، ولا أحد على الإطلاق يشتري السلطة."" يقوم شياو تشانغ بالعد ويجد أن 4 أشخاص فقط يطلبون السندويشات.

This is the end of the dialogue. Now, answer the following question.
Question: بعد أن عد شياو تشانغ، كم طالبًا يخمن أنهم سيختارون الهامبرغر؟
Options:
أ- بعد العد، يخمن شياو تشانغ أن 15 طالبًا سيختارون الهامبرغر.
ب- بعد العد، يخمن شياو تشانغ أن 16 طالبًا سيختارون الهامبرغر.
ج- بعد العد، يخمن شياو تشانغ أن 10 طلاب سيختارون الهامبرغر.
د- بعد العد، يخمن شياو تشانغ أن 9 طلاب سيختارون الهامبرغر.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",0,"['أ- بعد العد، يخمن شياو تشانغ أن 15 طالبًا سيختارون الهامبرغر.', 'ب- بعد العد، يخمن شياو تشانغ أن 16 طالبًا سيختارون الهامبرغر.', 'ج- بعد العد، يخمن شياو تشانغ أن 10 طلاب سيختارون الهامبرغر.', 'د- بعد العد، يخمن شياو تشانغ أن 9 طلاب سيختارون الهامبرغر.']",ب,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: في مدينة ملاهي، الأب والابن شياو تشن يقفان في صف لركوب الأفعوانية. تحتوي الأفعوانية على 30 مقعدًا ولكن يجلس عليها 20 شخصًا فقط. يقول الأب لابنه: ""معظم الناس يفضلون الجلوس في الصف الأمامي، وقليل منهم في الصف الخلفي، ونادرًا ما تجد أحدًا في المنتصف"". عدّ الابن المقاعد فوجد شخصين فقط جالسين في المنتصف.

This is the end of the dialogue. Now, answer the following question.
Question: هل خمّن شياو تشن وجود أشخاص في الصف الخلفي قبل أن يبدأ العد؟
Options:
أ- قبل أن يبدأ شياو تشن العد، خمّن أن هناك 10 أشخاص في الصف الخلفي.
ب- قبل أن يبدأ شياو تشن العد، خمّن أن هناك 15 شخصًا يجلسون هناك.
ج- قبل أن يبدأ شياو تشن العد، خمّن أن عدد الجالسين في الصف الخلفي هو 12 شخصًا.
د- قبل أن يبدأ شياو تشن العد، خمّن أن هناك 5 أشخاص في الخلف.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",1,"['أ- قبل أن يبدأ شياو تشن العد، خمّن أن هناك 10 أشخاص في الصف الخلفي.', 'ب- قبل أن يبدأ شياو تشن العد، خمّن أن هناك 15 شخصًا يجلسون هناك.', 'ج- قبل أن يبدأ شياو تشن العد، خمّن أن عدد الجالسين في الصف الخلفي هو 12 شخصًا.', 'د- قبل أن يبدأ شياو تشن العد، خمّن أن هناك 5 أشخاص في الخلف.']",ب,,Scalar Implicature Test
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:

BackStory: في مدينة ملاهي، الأب وابنه شياو تشن يقفان في صف لركوب قطار الموت. قطار الموت به 30 مقعدًا ولكن 20 شخصًا فقط يجلسون. يقول الأب لابنه: ""معظم الناس يختارون الجلوس في الصف الأمامي، وجزء صغير في الصف الخلفي، ولا أحد يجلس تقريبًا في المنتصف."" يعد الابن ويجد أن شخصين فقط يجلسان في الصف الأوسط.

This is the end of the dialogue. Now, answer the following question.
Question: بعد أن عدّ شياو تشن، هل يخمن عدد الأشخاص الذين يجلسون في الصف الخلفي؟
Options:
أ- بعد أن عدّ شياو تشن، يخمن أن 10 أشخاص يجلسون في الصف الخلفي.
ب- بعد أن عدّ شياو تشن، يخمن أن 15 شخصًا يجلسون في الصف الخلفي.
ج- بعد أن عدّ شياو تشن، يخمن أن 12 شخصًا يجلسون في الصف الخلفي.
د- بعد أن عدّ شياو تشن، يخمن أن 18 شخصًا يجلسون في الصف الخلفي.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.",1,"['أ- بعد أن عدّ شياو تشن، يخمن أن 10 أشخاص يجلسون في الصف الخلفي.', 'ب- بعد أن عدّ شياو تشن، يخمن أن 15 شخصًا يجلسون في الصف الخلفي.', 'ج- بعد أن عدّ شياو تشن، يخمن أن 12 شخصًا يجلسون في الصف الخلفي.', 'د- بعد أن عدّ شياو تشن، يخمن أن 18 شخصًا يجلسون في الصف الخلفي.']",ب,,Scalar Implicature Test
