index,prompt,golds,preds,raw_preds,subject,options,ABILITY
10,"Given the following observations:
Observation 1: A sob escaped Cory's lips.
Observation 2: When he got home, he curled into a ball in the corner and cried.

Which of the following hypotheses is more plausible?
(A) Cory was teased by some of the kids in his classroom.
(B) Cory ran away from home as fast as he could.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['Cory was teased by some of the kids in his classroom.', 'Cory ran away from home as fast as he could.']",reasoning_ability
11,"Given the following observations:
Observation 1: Many young adults play in the marching band in school.
Observation 2: Dennis loves his marching band and enjoys entertaining the fans.

Which of the following hypotheses is more plausible?
(A) People went to watch the band play.
(B) Dennis has been a member for ten seconds.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['People went to watch the band play.', 'Dennis has been a member for ten seconds.']",reasoning_ability
12,"Given the following observations:
Observation 1: Deb wanted to go shopping.
Observation 2: She found everything she needed and had money left over.

Which of the following hypotheses is more plausible?
(A) Deb went to a matinee movie instead.
(B) Deb had a lot of coupons.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['Deb went to a matinee movie instead.', 'Deb had a lot of coupons.']",reasoning_ability
13,"Given the following observations:
Observation 1: My cousin Kory was working at the airport.
Observation 2: He is now serving out his sentence.

Which of the following hypotheses is more plausible?
(A) Kory stole from the airport.
(B) He got caught anti-shoplifting from passengers.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,B,(B),abductive reasoning,"['Kory stole from the airport.', 'He got caught anti-shoplifting from passengers.']",reasoning_ability
14,"Given the following observations:
Observation 1: Daniel wanted to buy a toy plane, but he didn't have any money.
Observation 2: He bought his toy plane, and kept working so he could buy another!

Which of the following hypotheses is more plausible?
(A) He opened a lemonade stand.
(B) Daniel stayed home and didn't want to buy a plane.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['He opened a lemonade stand.', ""Daniel stayed home and didn't want to buy a plane.""]",reasoning_ability
15,"Given the following observations:
Observation 1: Jenna hit the weight hard in the gym.
Observation 2: She took a cold bath in order to alleviate her pain.

Which of the following hypotheses is more plausible?
(A) Her neck pain stopped because of this.
(B) Jenna pulled a muscle lifting weights.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['Her neck pain stopped because of this.', 'Jenna pulled a muscle lifting weights.']",reasoning_ability
16,"Given the following observations:
Observation 1: It was lunch time and Kat was hungry.
Observation 2: Kat and her coworkers enjoyed a nice lunch outside.

Which of the following hypotheses is more plausible?
(A) Kat went to get a salad.
(B) Kat decided to take a nap instead of eating.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['Kat went to get a salad.', 'Kat decided to take a nap instead of eating.']",reasoning_ability
17,"Given the following observations:
Observation 1: Cosmo was a pudgy cat.
Observation 2: Now he's fit and muscular!

Which of the following hypotheses is more plausible?
(A) His owner gave him a lower fat cat food.
(B) The vet put Cosmo on a treadmill.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['His owner gave him a lower fat cat food.', 'The vet put Cosmo on a treadmill.']",reasoning_ability
18,"Given the following observations:
Observation 1: Tim was a boy scout, and went on many camping trips with his friends.
Observation 2: Eventually, Tim had to go home without any socks.

Which of the following hypotheses is more plausible?
(A) Tim became very sick one day.
(B) Tim could not find his socks.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['Tim became very sick one day.', 'Tim could not find his socks.']",reasoning_ability
19,"Given the following observations:
Observation 1: One day Adam bought two BB guns.
Observation 2: Adam took the gun away from Christian.

Which of the following hypotheses is more plausible?
(A) Adam's brother Christian was afraid of the guns.
(B) Christian grabbed the gun and shot Adam in the eye.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,A,(A),abductive reasoning,"[""Adam's brother Christian was afraid of the guns."", 'Christian grabbed the gun and shot Adam in the eye.']",reasoning_ability
20,"Given the following observations:
Observation 1: My friend is a hunter.
Observation 2: The elk was nowhere to be found.

Which of the following hypotheses is more plausible?
(A) She set up a hunting blind in the woods.
(B) My friend who is a hunter found lots of elk.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,A,abductive reasoning,"['She set up a hunting blind in the woods.', 'My friend who is a hunter found lots of elk.']",reasoning_ability
21,"Given the following observations:
Observation 1: I walked into my math class.
Observation 2: I ended up failing.

Which of the following hypotheses is more plausible?
(A) I saw the string by the door.
(B) I didn't study for the test.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['I saw the string by the door.', ""I didn't study for the test.""]",reasoning_ability
22,"Given the following observations:
Observation 1: In 1989, our company started using personal computers.
Observation 2: When she got her pc later she did not know how to use it.

Which of the following hypotheses is more plausible?
(A) we bought the owners grandmother a new pc.
(B) Our founder Rachel only uses the PC.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['we bought the owners grandmother a new pc.', 'Our founder Rachel only uses the PC.']",reasoning_ability
23,"Given the following observations:
Observation 1: Mary doesn't like cold weather.
Observation 2: At least until she can afford to move to warmer state.

Which of the following hypotheses is more plausible?
(A) Mary wears two jackets.
(B) It seemed that the cold weather stopped for two months.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['Mary wears two jackets.', 'It seemed that the cold weather stopped for two months.']",reasoning_ability
24,"Given the following observations:
Observation 1: Amy and her friends were out at 3 AM.
Observation 2: They stayed there breathing hard, and praying they hadn't been seen.

Which of the following hypotheses is more plausible?
(A) They started getting followed by a policeman, ran, and hid behind a building.
(B) The decided to break into the football field. When suddenly they saw a flashlight comming towards them. They all started running for the bleachers.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['They started getting followed by a policeman, ran, and hid behind a building.', 'The decided to break into the football field. When suddenly they saw a flashlight comming towards them. They all started running for the bleachers.']",reasoning_ability
25,"Given the following observations:
Observation 1: Bob's parents grounded him.
Observation 2: He came back home but his parents didn't even know he left.

Which of the following hypotheses is more plausible?
(A) Bob got caught sneaking out.
(B) Bob got away with sneaking out.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['Bob got caught sneaking out.', 'Bob got away with sneaking out.']",reasoning_ability
26,"Given the following observations:
Observation 1: Amy worked in the stockroom at Marshall's.
Observation 2: Amy decided she would push herself to meet her new quota.

Which of the following hypotheses is more plausible?
(A) Amy won an award for how much work she accomplished and was given the same quota.
(B) Amy's boss said she needed to do more.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['Amy won an award for how much work she accomplished and was given the same quota.', ""Amy's boss said she needed to do more.""]",reasoning_ability
27,"Given the following observations:
Observation 1: Jason had always admired the fast movements of boxers he saw on TV.
Observation 2: He won his first fight by knockout.

Which of the following hypotheses is more plausible?
(A) He didn't let his inspiration go to waste, he trained and trained.
(B) Jason learned to knit.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,A,abductive reasoning,"[""He didn't let his inspiration go to waste, he trained and trained."", 'Jason learned to knit.']",reasoning_ability
28,"Given the following observations:
Observation 1: Erin tried to learn how to draw.
Observation 2: So she joined a drawing class.

Which of the following hypotheses is more plausible?
(A) Erin, practiced drawing at home with no luck.
(B) Erin, practiced drawing at home and became recognized for her talent.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['Erin, practiced drawing at home with no luck.', 'Erin, practiced drawing at home and became recognized for her talent.']",reasoning_ability
29,"Given the following observations:
Observation 1: Jon decided to steal a police car.
Observation 2: Jon went to prison for three years.

Which of the following hypotheses is more plausible?
(A) Jon crashed the police car into a telephone poll.
(B) Jon wasn't caught.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['Jon crashed the police car into a telephone poll.', ""Jon wasn't caught.""]",reasoning_ability
30,"Given the following observations:
Observation 1: I used to procrastinate about studying.
Observation 2: Now, I never procrastinate studying.

Which of the following hypotheses is more plausible?
(A) I failed a big test.
(B) After getting a good grade, I learned an easy lesson.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['I failed a big test.', 'After getting a good grade, I learned an easy lesson.']",reasoning_ability
31,"Given the following observations:
Observation 1: Jacob hated walking to school.
Observation 2: Jacob was able to buy himself a used truck after 5 months of saving.

Which of the following hypotheses is more plausible?
(A) Jacob decided to buy himself a car.
(B) Jacob couldn't afford a car.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,B,(B),abductive reasoning,"['Jacob decided to buy himself a car.', ""Jacob couldn't afford a car.""]",reasoning_ability
32,"Given the following observations:
Observation 1: Roy went to the park to watch Little League baseball.
Observation 2: The visiting team developed performance issues as a result.

Which of the following hypotheses is more plausible?
(A) He yelled at the players for every home run.
(B) Roy made the other team uncomfortable.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['He yelled at the players for every home run.', 'Roy made the other team uncomfortable.']",reasoning_ability
33,"Given the following observations:
Observation 1: Stan started to feel sick at school one day.
Observation 2: Stan finally recovered but said he wanted a flu shot from now on.

Which of the following hypotheses is more plausible?
(A) Stan was out of school for a week with the stomach ache.
(B) The school nurse sent Stan home from school.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,A,(A),abductive reasoning,"['Stan was out of school for a week with the stomach ache.', 'The school nurse sent Stan home from school.']",reasoning_ability
34,"Given the following observations:
Observation 1: Lisa and Tim had been married for a long time.
Observation 2: It worked.

Which of the following hypotheses is more plausible?
(A) Lisa and Tim went to a fertility clinic to get pregnant.
(B) They decided to try the advice given in a book about guitar playing.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['Lisa and Tim went to a fertility clinic to get pregnant.', 'They decided to try the advice given in a book about guitar playing.']",reasoning_ability
35,"Given the following observations:
Observation 1: Adam loves to eat sandwiches when he drinks.
Observation 2: Adam choked to death because he forgot to take off the cheese wrapper.

Which of the following hypotheses is more plausible?
(A) Adam made himself a sandwich using bread, turkey, and a slice of American cheese.
(B) Adam made himself a pb&j sandwich.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['Adam made himself a sandwich using bread, turkey, and a slice of American cheese.', 'Adam made himself a pb&j sandwich.']",reasoning_ability
36,"Given the following observations:
Observation 1: Tom was painting his fence.
Observation 2: Tom left his fence half painted.

Which of the following hypotheses is more plausible?
(A) Tom got tired of painting after he finished.
(B) Tom heard a game was on and left.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,A,(A),abductive reasoning,"['Tom got tired of painting after he finished.', 'Tom heard a game was on and left.']",reasoning_ability
37,"Given the following observations:
Observation 1: Amy decided to move from Wisconsin to Florida.
Observation 2: However the experience was no fun without her friends.

Which of the following hypotheses is more plausible?
(A) She would be with her friends out there.
(B) Amy wanted to live by the beadch.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,A,(A),abductive reasoning,"['She would be with her friends out there.', 'Amy wanted to live by the beadch.']",reasoning_ability
38,"Given the following observations:
Observation 1: Roger wanted to play tennis as well as Roger Federer.
Observation 2: No one ever told Roger all his balls never landed in the court.

Which of the following hypotheses is more plausible?
(A) Roger overslept and lounged most the day.
(B) Roger tried but he wasn't as good as his idol.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['Roger overslept and lounged most the day.', ""Roger tried but he wasn't as good as his idol.""]",reasoning_ability
39,"Given the following observations:
Observation 1: Julie had a coworker named Barry who loved to make trouble for others.
Observation 2: Julie was incredibly embarrassed.

Which of the following hypotheses is more plausible?
(A) Barry did not tell anyone that Julie farted.
(B) Barry laughed at Julie's unzipped pants.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,A,(A),abductive reasoning,"['Barry did not tell anyone that Julie farted.', ""Barry laughed at Julie's unzipped pants.""]",reasoning_ability
40,"Given the following observations:
Observation 1: Bob decided to hike in the jungles of Indonesia.
Observation 2: Bob had also forgotten his shoes.

Which of the following hypotheses is more plausible?
(A) Bob stopped in the middle of the hike because he had no bug spray.
(B) Bob stopped in the middle of his hike to tie his shoes.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,B,(B),abductive reasoning,"['Bob stopped in the middle of the hike because he had no bug spray.', 'Bob stopped in the middle of his hike to tie his shoes.']",reasoning_ability
41,"Given the following observations:
Observation 1: Lucy got all her friends together for a pizza party.
Observation 2: When the pizzas were done, they had a taste and were delicious.

Which of the following hypotheses is more plausible?
(A) Lucy decided to make the pizzas at home.
(B) Lucy started ordering the pizza.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['Lucy decided to make the pizzas at home.', 'Lucy started ordering the pizza.']",reasoning_ability
42,"Given the following observations:
Observation 1: It was a very windy day.
Observation 2: Jim wished he hadn't gone out in his new hat.

Which of the following hypotheses is more plausible?
(A) Jim found his new hat in a storm.
(B) Jim's hat blew away in the wind.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['Jim found his new hat in a storm.', ""Jim's hat blew away in the wind.""]",reasoning_ability
43,"Given the following observations:
Observation 1: Trevor went to the lake one day to fish.
Observation 2: Trevor was forced to go home after he lost his fishing pole.

Which of the following hypotheses is more plausible?
(A) The water was perfect for all levels of fishing.
(B) The water was spitting up poles.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,B,(B),abductive reasoning,"['The water was perfect for all levels of fishing.', 'The water was spitting up poles.']",reasoning_ability
44,"Given the following observations:
Observation 1: My sister lived at the top of a highrise apartment.
Observation 2: I realized I was afraid of such massive heights and I fainted.

Which of the following hypotheses is more plausible?
(A) I went to visit her and stepped out onto the balcony of her apartment with a great view.
(B) I looked down from her balcony to see the clouds.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,A,abductive reasoning,"['I went to visit her and stepped out onto the balcony of her apartment with a great view.', 'I looked down from her balcony to see the clouds.']",reasoning_ability
45,"Given the following observations:
Observation 1: Allister was practicing her with her bow.
Observation 2: It ended up coming straight down and landing on the instructor's foot.

Which of the following hypotheses is more plausible?
(A) Allister was still a novice at the bow.
(B) Allister was a pro at the bow.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,A,abductive reasoning,"['Allister was still a novice at the bow.', 'Allister was a pro at the bow.']",reasoning_ability
46,"Given the following observations:
Observation 1: Billy was going to have his boss over for dinner.
Observation 2: He was still vacuuming when his boss arrived.

Which of the following hypotheses is more plausible?
(A) Billy played games and forgot about cleaning until 5PM.
(B) Billy got home from work early.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,B,(B),abductive reasoning,"['Billy played games and forgot about cleaning until 5PM.', 'Billy got home from work early.']",reasoning_ability
47,"Given the following observations:
Observation 1: Maya was walking alongside a river, looking for frogs.
Observation 2: Luckily, she was able to get back up and walk home safely.

Which of the following hypotheses is more plausible?
(A) She ended up falling into the river.
(B) Maya slipped on some rocks and broke her back.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['She ended up falling into the river.', 'Maya slipped on some rocks and broke her back.']",reasoning_ability
48,"Given the following observations:
Observation 1: Susan was making a soup.
Observation 2: She did her best to cut away the bad parts.

Which of the following hypotheses is more plausible?
(A) She had to put in some broth.
(B) She had to put in some chicken.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,A,(A),abductive reasoning,"['She had to put in some broth.', 'She had to put in some chicken.']",reasoning_ability
49,"Given the following observations:
Observation 1: Lulu felt so preoccupied lately.
Observation 2: But she was prepared to send her because the school was excellent.

Which of the following hypotheses is more plausible?
(A) Lulu's daughter was going to go to school for the first time.
(B) Lulu's mom was thinking of sending her to a new house despite her objections.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"[""Lulu's daughter was going to go to school for the first time."", ""Lulu's mom was thinking of sending her to a new house despite her objections.""]",reasoning_ability
50,"Given the following observations:
Observation 1: I wanted to create a video game.
Observation 2: Indeed, Java was terrible for programming video games.

Which of the following hypotheses is more plausible?
(A) I programmed with Java for robot game.
(B) I programmed with Java for robot game because it was easy.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['I programmed with Java for robot game.', 'I programmed with Java for robot game because it was easy.']",reasoning_ability
51,"Given the following observations:
Observation 1: My best friend got married and moved to Hawaii.
Observation 2: We celebrated for days and I left for home at the end of the week.

Which of the following hypotheses is more plausible?
(A) My best friend visited me on a vacation.
(B) I went with her to celebrate.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['My best friend visited me on a vacation.', 'I went with her to celebrate.']",reasoning_ability
52,"Given the following observations:
Observation 1: Tom went to an electronics store to buy earphones.
Observation 2: Tom decided to always buy more expensive ear phones.

Which of the following hypotheses is more plausible?
(A) Tom was an elitist.
(B) Tom bought costly ones but they broke right away.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,B,(B),abductive reasoning,"['Tom was an elitist.', 'Tom bought costly ones but they broke right away.']",reasoning_ability
53,"Given the following observations:
Observation 1: Kaya needed to buy a new dress for the upcoming Spring Formal.
Observation 2: She couldn't resist so she bought the antique vase.

Which of the following hypotheses is more plausible?
(A) At the store, Kaya saw a very beautiful vase.
(B) Kaya could not find a single thing at the store,.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['At the store, Kaya saw a very beautiful vase.', 'Kaya could not find a single thing at the store,.']",reasoning_ability
54,"Given the following observations:
Observation 1: Sam came home to find water all over his kitchen floor.
Observation 2: Sam restocked his new fridge with all his favorite food.

Which of the following hypotheses is more plausible?
(A) Sam put a towel under the leaky fridge.
(B) Sam dishwasher broke and was leaking.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['Sam put a towel under the leaky fridge.', 'Sam dishwasher broke and was leaking.']",reasoning_ability
55,"Given the following observations:
Observation 1: Anna had a bad headache.
Observation 2: Thankfully, when she awoke, the headache was gone.

Which of the following hypotheses is more plausible?
(A) Anna took a few asprins and laid down and took a nap.
(B) She went to a concert to get rid of it.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,A,abductive reasoning,"['Anna took a few asprins and laid down and took a nap.', 'She went to a concert to get rid of it.']",reasoning_ability
56,"Given the following observations:
Observation 1: Last night I had a dream about biking.
Observation 2: I woke up, bitterly disappointed.

Which of the following hypotheses is more plausible?
(A) my dream was very real and I was on a fun bike tour.
(B) I actually have a bike.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,B,B,abductive reasoning,"['my dream was very real and I was on a fun bike tour.', 'I actually have a bike.']",reasoning_ability
57,"Given the following observations:
Observation 1: It was starting to get late outside.
Observation 2: Her parents grounded her for a week for being late.

Which of the following hypotheses is more plausible?
(A) She forgot what time it was and was home late.
(B) She was supposed to be home an hour after she arrived.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['She forgot what time it was and was home late.', 'She was supposed to be home an hour after she arrived.']",reasoning_ability
58,"Given the following observations:
Observation 1: Kim wanted to buy a car.
Observation 2: Kim was hired to a job and saved enough money for her car.

Which of the following hypotheses is more plausible?
(A) Kim needed more money than she could get.
(B) Kim applied for jobs to make money.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['Kim needed more money than she could get.', 'Kim applied for jobs to make money.']",reasoning_ability
59,"Given the following observations:
Observation 1: Joe was running late for school.
Observation 2: Joe had a tasty, healthy breakfast of apples and bananas!

Which of the following hypotheses is more plausible?
(A) Joe had plenty of time to cook something.
(B) Joe didn't have time to cook something.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['Joe had plenty of time to cook something.', ""Joe didn't have time to cook something.""]",reasoning_ability
60,"Given the following observations:
Observation 1: Tim needed a fruit to eat.
Observation 2: Finally, he found some fresh grapes to eat.

Which of the following hypotheses is more plausible?
(A) He went to the near by super market.
(B) Tim looked for a long time in the messy fridge.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['He went to the near by super market.', 'Tim looked for a long time in the messy fridge.']",reasoning_ability
61,"Given the following observations:
Observation 1: Gina's mom had taken a rap tape from her kids.
Observation 2: He stood smiling as his tape was smashed.

Which of the following hypotheses is more plausible?
(A) The rap tape was mean and rude.
(B) Gina  take their new tape.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['The rap tape was mean and rude.', 'Gina  take their new tape.']",reasoning_ability
62,"Given the following observations:
Observation 1: Kelly loves to eat sweet desserts.
Observation 2: We all ate the brownie sundae for dessert.

Which of the following hypotheses is more plausible?
(A) We ordered a dessert everyone would like.
(B) We ordered appetizers everyone would like.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['We ordered a dessert everyone would like.', 'We ordered appetizers everyone would like.']",reasoning_ability
63,"Given the following observations:
Observation 1: Ora had always been overweight.
Observation 2: With their help, Ora lost over twenty pounds!

Which of the following hypotheses is more plausible?
(A) Ora decided to eat healthy for a month.
(B) Ora decided she wanted to maintainer her weight.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['Ora decided to eat healthy for a month.', 'Ora decided she wanted to maintainer her weight.']",reasoning_ability
64,"Given the following observations:
Observation 1: Priya decided to try a new restaurant.
Observation 2: Priya thought her food was delicious.

Which of the following hypotheses is more plausible?
(A) She ordered two shrimp dishes.
(B) The food that Priya ordered was microwaved and precooked.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",A,A,(A),abductive reasoning,"['She ordered two shrimp dishes.', 'The food that Priya ordered was microwaved and precooked.']",reasoning_ability
65,"Given the following observations:
Observation 1: Jamie and Candice were going on a date.
Observation 2: Finally, they settled on ice cream!

Which of the following hypotheses is more plausible?
(A) Jamie and Candice did not know what movie to see.
(B) Jamie and Candice couldn't decide what to do.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['Jamie and Candice did not know what movie to see.', ""Jamie and Candice couldn't decide what to do.""]",reasoning_ability
66,"Given the following observations:
Observation 1: Scott has felt increasingly unhappy in his last few Year's in New York.
Observation 2: Driving out of New York, Scott feels both relieved and nostalgic.

Which of the following hypotheses is more plausible?
(A) Scott found a job in New York.
(B) The daily grind, extreme traffic and rude city dwellers left Scott longing for small town living.

Instructions: Answer with only the single letter (A or B) corresponding to the most plausible hypothesis.",B,B,(B),abductive reasoning,"['Scott found a job in New York.', 'The daily grind, extreme traffic and rude city dwellers left Scott longing for small town living.']",reasoning_ability
