index,prompt,golds,preds,raw_preds,reasoning_consistency_heuristic,subject,options,ABILITY
22,"الملاحظة ١: في عام 1989، بدأت شركتنا باستخدام أجهزة الكمبيوتر الشخصية.
الملاحظة ٢: عندما حصلت على جهاز الكمبيوتر الخاص بها لاحقًا لم تكن تعرف كيفية استخدامه.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) لقد اشترينا لجدّة المالك جهاز كمبيوتر جديدًا.
(ب) مؤسستنا راشيل تستخدم الكمبيوتر الشخصي فقط.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",0,أ,ا,N/A,logical reasoning,"['لقد اشترينا لجدّة المالك جهاز كمبيوتر جديدًا.', 'مؤسستنا راشيل تستخدم الكمبيوتر الشخصي فقط.']",reasoning_ability
23,"الملاحظة ١: ماري لا تحب الطقس البارد.
الملاحظة ٢: على الأقل حتى تتمكن من تحمل تكاليف الانتقال إلى ولاية أكثر دفئًا.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) ماري ترتدي سترتين.
(ب) يبدو أن الطقس البارد توقف لمدة شهرين.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",0,أ,ا,N/A,logical reasoning,"['ماري ترتدي سترتين.', 'يبدو أن الطقس البارد توقف لمدة شهرين.']",reasoning_ability
24,"الملاحظة ١: كانت إيمي وأصدقائها بالخارج في الساعة الثالثة صباحًا.
الملاحظة ٢: وبقوا هناك يتنفسون بصعوبة، ويصلون ألا يراهم أحد.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) بدأ رجل شرطة بملاحقتهم، فركضوا واختبأوا خلف أحد المباني.
(ب) قرروا اقتحام ملعب كرة القدم. وفجأةً، رأوا مصباحًا كهربائيًا يتجه نحوهم. فبدأوا جميعًا بالركض نحو المدرجات.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",1,أ,ا,N/A,logical reasoning,"['بدأ رجل شرطة بملاحقتهم، فركضوا واختبأوا خلف أحد المباني.', 'قرروا اقتحام ملعب كرة القدم. وفجأةً، رأوا مصباحًا كهربائيًا يتجه نحوهم. فبدأوا جميعًا بالركض نحو المدرجات.']",reasoning_ability
25,"الملاحظة ١: والدا بوب منعوه من الذهاب إلى المدرسة.
الملاحظة ٢: لقد عاد إلى المنزل ولكن والديه لم يعلموا حتى أنه غادر.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) تم القبض على بوب وهو يتسلل للخارج.
(ب) تمكن بوب من النجاة من التسلل.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",1,أ,ا,N/A,logical reasoning,"['تم القبض على بوب وهو يتسلل للخارج.', 'تمكن بوب من النجاة من التسلل.']",reasoning_ability
26,"الملاحظة ١: عملت إيمي في مخزن مارشال.
الملاحظة ٢: قررت إيمي أنها ستدفع نفسها لتحقيق حصتها الجديدة.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) فازت إيمي بجائزة عن مقدار العمل الذي أنجزته، ومنحت نفس الحصة.
(ب) قال رئيس إيمي إنها بحاجة إلى بذل المزيد من الجهد.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",1,ب,(ب),N/A,logical reasoning,"['فازت إيمي بجائزة عن مقدار العمل الذي أنجزته، ومنحت نفس الحصة.', 'قال رئيس إيمي إنها بحاجة إلى بذل المزيد من الجهد.']",reasoning_ability
27,"الملاحظة ١: كان جيسون دائمًا معجبًا بالحركات السريعة للملاكمين التي شاهدها على شاشة التلفزيون.
الملاحظة ٢: فاز في معركته الأولى بالضربة القاضية.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) لم يترك إلهامه يذهب سدى، بل تدرب وتدرب.
(ب) تعلم جيسون الحياكة.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",0,أ,ا,N/A,logical reasoning,"['لم يترك إلهامه يذهب سدى، بل تدرب وتدرب.', 'تعلم جيسون الحياكة.']",reasoning_ability
28,"الملاحظة ١: حاولت إيرين أن تتعلم كيفية الرسم.
الملاحظة ٢: لذا انضمت إلى دورة الرسم.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) إيرين، تدربت على الرسم في المنزل ولكن دون جدوى.
(ب) إيرين، مارست الرسم في المنزل وأصبحت معروفة بموهبتها.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",0,أ,ا,N/A,logical reasoning,"['إيرين، تدربت على الرسم في المنزل ولكن دون جدوى.', 'إيرين، مارست الرسم في المنزل وأصبحت معروفة بموهبتها.']",reasoning_ability
29,"الملاحظة ١: قرر جون سرقة سيارة شرطة.
الملاحظة ٢: ذهب جون إلى السجن لمدة ثلاث سنوات.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) اصطدم جون بسيارة الشرطة في صندوق الهاتف.
(ب) لم يتم القبض على جون.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",0,أ,ا,N/A,logical reasoning,"['اصطدم جون بسيارة الشرطة في صندوق الهاتف.', 'لم يتم القبض على جون.']",reasoning_ability
30,"الملاحظة ١: كنت أؤجل الدراسة.
الملاحظة ٢: الآن، أنا لا أؤجل الدراسة أبدًا.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) لقد فشلت في اختبار كبير.
(ب) بعد أن حصلت على درجة جيدة، تعلمت درسًا سهلاً.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",0,أ,ا,N/A,logical reasoning,"['لقد فشلت في اختبار كبير.', 'بعد أن حصلت على درجة جيدة، تعلمت درسًا سهلاً.']",reasoning_ability
31,"الملاحظة ١: كان يعقوب يكره المشي إلى المدرسة.
الملاحظة ٢: تمكن جاكوب من شراء شاحنة مستعملة بعد 5 أشهر من الادخار.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) قرر يعقوب أن يشتري لنفسه سيارة.
(ب) لم يكن لدى يعقوب القدرة على شراء سيارة.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",0,أ,ا,N/A,logical reasoning,"['قرر يعقوب أن يشتري لنفسه سيارة.', 'لم يكن لدى يعقوب القدرة على شراء سيارة.']",reasoning_ability
32,"الملاحظة ١: ذهب روي إلى الحديقة لمشاهدة مباراة البيسبول الصغيرة.
الملاحظة ٢: ونتيجة لذلك، واجه الفريق الزائر مشاكل في الأداء.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) كان يصرخ على اللاعبين عند كل ضربة منزلية.
(ب) روي جعل الفريق الآخر يشعر بعدم الارتياح.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",1,أ,ا,N/A,logical reasoning,"['كان يصرخ على اللاعبين عند كل ضربة منزلية.', 'روي جعل الفريق الآخر يشعر بعدم الارتياح.']",reasoning_ability
33,"الملاحظة ١: بدأ ستان يشعر بالمرض في المدرسة ذات يوم.
الملاحظة ٢: لقد تعافى ستان أخيرًا لكنه قال إنه يريد الحصول على لقاح الإنفلونزا من الآن فصاعدًا.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) غاب ستان عن المدرسة لمدة أسبوع بسبب آلام في المعدة.
(ب) أرسلت ممرضة المدرسة ستان إلى المنزل من المدرسة.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",1,أ,ا,N/A,logical reasoning,"['غاب ستان عن المدرسة لمدة أسبوع بسبب آلام في المعدة.', 'أرسلت ممرضة المدرسة ستان إلى المنزل من المدرسة.']",reasoning_ability
34,"الملاحظة ١: لقد كان ليزا وتيم متزوجين منذ فترة طويلة.
الملاحظة ٢: لقد نجحت.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) ذهبت ليزا وتيم إلى عيادة الخصوبة للحمل.
(ب) قرروا تجربة النصائح الواردة في كتاب عن العزف على الجيتار.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",0,أ,ا,N/A,logical reasoning,"['ذهبت ليزا وتيم إلى عيادة الخصوبة للحمل.', 'قرروا تجربة النصائح الواردة في كتاب عن العزف على الجيتار.']",reasoning_ability
35,"الملاحظة ١: آدم يحب أكل السندويشات عندما يشرب.
الملاحظة ٢: اختنق آدم حتى الموت لأنه نسي أن يزيل غلاف الجبن.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) قام آدم بتحضير شطيرة لنفسه باستخدام الخبز والديك الرومي وشريحة من الجبن الأمريكي.
(ب) آدم صنع لنفسه شطيرة زبدة الفول السوداني والمربى.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",0,أ,ا,N/A,logical reasoning,"['قام آدم بتحضير شطيرة لنفسه باستخدام الخبز والديك الرومي وشريحة من الجبن الأمريكي.', 'آدم صنع لنفسه شطيرة زبدة الفول السوداني والمربى.']",reasoning_ability
36,"الملاحظة ١: كان توم يرسم سياجه.
الملاحظة ٢: ترك توم سياجه نصف مطلي.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) لقد سئم توم من الرسم بعد أن انتهى منه.
(ب) سمع توم أن هناك لعبة، فغادر.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",1,أ,ا,N/A,logical reasoning,"['لقد سئم توم من الرسم بعد أن انتهى منه.', 'سمع توم أن هناك لعبة، فغادر.']",reasoning_ability
37,"الملاحظة ١: قررت إيمي الانتقال من ويسكونسن إلى فلوريدا.
الملاحظة ٢: لكن التجربة لم تكن ممتعة بدون أصدقائها.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) ستكون مع أصدقائها هناك.
(ب) أرادت إيمي أن تعيش وفقًا للحدود.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",1,أ,ا,N/A,logical reasoning,"['ستكون مع أصدقائها هناك.', 'أرادت إيمي أن تعيش وفقًا للحدود.']",reasoning_ability
38,"الملاحظة ١: أراد روجر أن يلعب التنس مثلما فعل روجر فيدرر.
الملاحظة ٢: لم يخبر أحد روجر مطلقًا أن كل كراته لم تهبط في الملعب أبدًا.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) نام روجر واسترخى معظم اليوم.
(ب) حاول روجر لكنه لم يكن جيداً مثل مثله الأعلى.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",1,ب,(ب),N/A,logical reasoning,"['نام روجر واسترخى معظم اليوم.', 'حاول روجر لكنه لم يكن جيداً مثل مثله الأعلى.']",reasoning_ability
39,"الملاحظة ١: كان لدى جولي زميل في العمل يُدعى باري، وكان يحب إثارة المشاكل للآخرين.
الملاحظة ٢: لقد كانت جولي محرجة للغاية.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) لم يخبر باري أحداً أن جولي أطلقت الريح.
(ب) ضحك باري على سروال جولي المفتوح.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",1,أ,ا,N/A,logical reasoning,"['لم يخبر باري أحداً أن جولي أطلقت الريح.', 'ضحك باري على سروال جولي المفتوح.']",reasoning_ability
40,"الملاحظة ١: قرر بوب التنزه في غابات إندونيسيا.
الملاحظة ٢: وكان بوب قد نسي حذائه أيضًا.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) توقف بوب في منتصف الرحلة لأنه لم يكن لديه مبيد للحشرات.
(ب) توقف بوب في منتصف رحلته لربط حذائه.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",0,ب,ب,N/A,logical reasoning,"['توقف بوب في منتصف الرحلة لأنه لم يكن لديه مبيد للحشرات.', 'توقف بوب في منتصف رحلته لربط حذائه.']",reasoning_ability
41,"الملاحظة ١: جمعت لوسي كل أصدقائها معًا لحفلة بيتزا.
الملاحظة ٢: عندما تم الانتهاء من البيتزا، كان لها طعم وكانت لذيذة.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) قررت لوسي أن تصنع البيتزا في المنزل.
(ب) بدأت لوسي بطلب البيتزا.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",0,أ,ا,N/A,logical reasoning,"['قررت لوسي أن تصنع البيتزا في المنزل.', 'بدأت لوسي بطلب البيتزا.']",reasoning_ability
42,"الملاحظة ١: لقد كان يومًا عاصفًا جدًا.
الملاحظة ٢: تمنى جيم أنه لم يخرج بقبعته الجديدة.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) وجد جيم قبعته الجديدة في العاصفة.
(ب) طار قبعة جيم في الريح.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",1,أ,ا,N/A,logical reasoning,"['وجد جيم قبعته الجديدة في العاصفة.', 'طار قبعة جيم في الريح.']",reasoning_ability
43,"الملاحظة ١: ذهب تريفور إلى البحيرة ذات يوم لصيد السمك.
الملاحظة ٢: أُرغم تريفور على العودة إلى منزله بعد أن فقد صنارة الصيد الخاصة به.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) كانت المياه مثالية لجميع مستويات الصيد.
(ب) كان الماء يبصق الأعمدة.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",0,ب,ب,N/A,logical reasoning,"['كانت المياه مثالية لجميع مستويات الصيد.', 'كان الماء يبصق الأعمدة.']",reasoning_ability
44,"الملاحظة ١: كانت أختي تعيش في أعلى شقة في برج مرتفع.
الملاحظة ٢: أدركت أنني كنت خائفة من مثل هذه المرتفعات الهائلة وأغمي علي.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) ذهبت لزيارتها وخرجت إلى شرفة شقتها ذات المنظر الرائع.
(ب) نظرت من شرفتها لرؤية السحب.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",0,أ,ا,N/A,logical reasoning,"['ذهبت لزيارتها وخرجت إلى شرفة شقتها ذات المنظر الرائع.', 'نظرت من شرفتها لرؤية السحب.']",reasoning_ability
45,"الملاحظة ١: كانت أليستر تتدرب على استخدام قوسها.
الملاحظة ٢: وانتهى الأمر بالنزول مباشرة والهبوط على قدم المدرب.
أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) كان أليستر لا يزال مبتدئًا في القوس.
(ب) كان أليستر محترفًا في القوس.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",0,أ,ا,N/A,logical reasoning,"['كان أليستر لا يزال مبتدئًا في القوس.', 'كان أليستر محترفًا في القوس.']",reasoning_ability
