index,prompt,golds,preds,raw_preds,reasoning_consistency_heuristic,subject,options,ABILITY
254,"السؤال التالي هو سؤال استدلال استنباطي حول logical reasoning.

في اختبار القدرة المعرفية ، سجل ليو تشيانغ 118 نقطة ، وسجل جيانغ مينغ أعلى من وانغ لي ، وسجل زانغ هوا و ليو تشيانغ أكثر من جيانغ مينغ و وانغ لي ، سجل ليو تشيانغ أعلى من تشو مэй 120 نقطة في هذا الاختبار يعتبر ممتازًا ، واثنان من الخمسة ليسوا ممتازين.
بناءً على المعلومات أعلاه ، أي من الخمسة التالية هو الأعلى إلى الأدنى درجة في هذا الاختبار؟
أ- زهانغ هوا، وانغ لي، زوو مي، جيانغ مينغ، ليو تشيانغ
ب- Zhang Hua, Jiang Ming, Wang Li, Liu Qiang, Zhou Mei -> 
زهانغ هوا، جيانغ مينغ، وانغ لي، ليو تشيانغ، تشو مэй 

The correct translation is:
زهانغ هوآ، جيانغ مينغ، وانغ لي، ليو تشيانغ، زو مэй 

So the translation is: 
زهانغ هوآ، جيانغ مينغ، وانغ لي، ليو تشيانغ، زو مэй
ج- Zhang Hua, Jiang Ming, Liu Qiang, Wang Li, Zhou Mei -> 
زهانغ هوا، جيانغ مينغ، ليو تشيانغ، وانغ لي، تشو مэй
 Zhang Hua, Jiang Ming, Liu Qiang, Wang Li, Zhou Mei 
هو جوا، جيانغ مينغ، ليو تشيانغ، وانغ لي، زوو مي 

الترجمة الصحيحة هي: 
زهانغ هوا، جيانغ مينغ، ليو تشيانغ، وانغ لي، زهو مэй 

الإجابة: زهانغ هوا، جيانغ مينغ، ليو تشيانغ، وانغ لي، زهو مي
د- جيانغ مينغ، زانغ هوا، وانغ لي، ليو تشيانغ، تشو مэй

الرجاء الإجابة فقط بحرف الخيار الموافق للاستنتاج الأكثر سلامة منطقيًا.",ب,ب,"ب- Zhang Hua, Jiang Ming, Wang Li, Liu Qiang, Zhou Mei",N/A,logical reasoning,"['زهانغ هوا، وانغ لي، زوو مي، جيانغ مينغ، ليو تشيانغ', 'Zhang Hua, Jiang Ming, Wang Li, Liu Qiang, Zhou Mei -> \nزهانغ هوا، جيانغ مينغ، وانغ لي، ليو تشيانغ، تشو مэй \n\nThe correct translation is:\nزهانغ هوآ، جيانغ مينغ، وانغ لي، ليو تشيانغ، زو مэй \n\nSo the translation is: \nزهانغ هوآ، جيانغ مينغ، وانغ لي، ليو تشيانغ، زو مэй', 'Zhang Hua, Jiang Ming, Liu Qiang, Wang Li, Zhou Mei -> \nزهانغ هوا، جيانغ مينغ، ليو تشيانغ، وانغ لي، تشو مэй\n Zhang Hua, Jiang Ming, Liu Qiang, Wang Li, Zhou Mei \nهو جوا، جيانغ مينغ، ليو تشيانغ، وانغ لي، زوو مي \n\nالترجمة الصحيحة هي: \nزهانغ هوا، جيانغ مينغ، ليو تشيانغ، وانغ لي، زهو مэй \n\nالإجابة: زهانغ هوا، جيانغ مينغ، ليو تشيانغ، وانغ لي، زهو مي', 'جيانغ مينغ، زانغ هوا، وانغ لي، ليو تشيانغ، تشو مэй']",deductive_reasoning
255,"السؤال التالي هو سؤال استدلال استنباطي حول logical reasoning.

مؤخرا، قام مجموعة من كبار القادة بدراسة اتجاه التنمية. المدير العام وانغ يعتقد أنه من الضروري تطوير كل من تكنولوجيا النانو والتكنولوجيا الطبية الحيوية؟ نائب المدير العام زاو يعتقد أن تطوير تكنولوجيا الذكاء فقط يمكن أن يطور التكنولوجيا الطبية الحيوية؛ نائب المدير العام لي يعتقد أنه إذا تم تطوير تكنولوجيا النانو والتكنولوجيا الطبية الحيوية، فإنه يجب تطوير تكنولوجيا الذكاء. أخيرا، بعد البحث من قبل مجلس الإدارة، فقط واحد من الآراء يمكن اعتماده.
بناء على البيان أعلاه، أي مما يلي يتماشى مع قرار البحث للمجلس؟
أ- تطوير تكنولوجيا النانو والتكنولوجيا الذكية، ولكن لا تطوير التكنولوجيا الطبية الحيوية.
ب- تطوير التكنولوجيا الطبية الحيوية والتكنولوجيا النانوية، ولكن لا تطوير التكنولوجيا الذكية.
ج- تطوير التكنولوجيا الذكية والتكنولوجيا الطبية الحيوية، ولكن لا تطوير تكنولوجيا النانو.
د- تطوير التكنولوجيا الذكية، ولكن لا تطوير تكنولوجيا النانو والتكنولوجيا الطبية الحيوية.

الرجاء الإجابة فقط بحرف الخيار الموافق للاستنتاج الأكثر سلامة منطقيًا.",ب,د,"لتحديد الخيار الذي يتماشى مع قرار البحث للمجلس، دعونا نحلل الآراء المختلفة:

1. **المدير العام وانغ**: يعتقد أنه من الضروري تطوير كل من تكنولوجيا النانو والتكنولوجيا الطبية الحيوية.
2. **نائب المدير العام زاو**: يعتقد أن تطوير تكنولوجيا الذكاء فقط يمكن أن يطور التكنولوجيا الطبية الحيوية.
3. **نائب المدير العام لي**: يعتقد أنه إذا تم تطوير تكنولوجيا النانو والتكنولوجيا الطبية الحيوية، فإنه يجب تطوير تكنولوجيا الذكاء.

بما أن المجلس قرر اعتماد رأي واحد فقط، دعونا نحلل كل خيار:

- **أ- تطوير تكنولوجيا النانو والتكنولوجيا الذكية، ولكن لا تطوير التكنولوجيا الطبية الحيوية.**
  - هذا يتعارض مع رأي المدير العام وانغ الذي يعتقد أن كلا من تكنولوجيا النانو والتكنولوجيا الطبية الحيوية يجب تطويرهما.

- **ب- تطوير التكنولوجيا الطبية الحيوية والتكنولوجيا النانوية، ولكن لا تطوير التكنولوجيا الذكية.**
  - هذا يتعارض مع رأي نائب المدير العام زاو الذي يعتقد أن تطوير تكنولوجيا الذكاء فقط يمكن أن يطور التكنولوجيا الطبية الحيوية.

- **ج- تطوير التكنولوجيا الذكية والتكنولوجيا الطبية الحيوية، ولكن لا تطوير تكنولوجيا النانو.**
  - هذا يتعارض مع رأي المدير العام وانغ الذي يعتقد أن كلا من تكنولوجيا النانو والتكنولوجيا الطبية الحيوية يجب تطويرهما.

- **د- تطوير التكنولوجيا الذكية، ولكن لا تطوير تكنولوجيا النانو والتكنولوجيا الطبية الحيوية.**
  - هذا يتوافق مع رأي نائب المدير العام زاو الذي يعتقد أن تطوير تكنولوجيا الذكاء فقط يمكن أن يطور التكنولوجيا الطبية الحيوية.

لذلك، الخيار الذي يتماشى مع قرار البحث للمجلس هو:

**د**",N/A,logical reasoning,"['تطوير تكنولوجيا النانو والتكنولوجيا الذكية، ولكن لا تطوير التكنولوجيا الطبية الحيوية.', 'تطوير التكنولوجيا الطبية الحيوية والتكنولوجيا النانوية، ولكن لا تطوير التكنولوجيا الذكية.', 'تطوير التكنولوجيا الذكية والتكنولوجيا الطبية الحيوية، ولكن لا تطوير تكنولوجيا النانو.', 'تطوير التكنولوجيا الذكية، ولكن لا تطوير تكنولوجيا النانو والتكنولوجيا الطبية الحيوية.']",deductive_reasoning
256,"السؤال التالي هو سؤال استدلال استنباطي حول logical reasoning.

أشار أستاذ أجنبي مؤخرًا إلى أن الشخص الذي لديه وجه طفل يعني أنه سيتمتع بعمر أطول، لأن ظروف عيش الناس تنعكس بسهولة على وجهه. بدءًا من ربيع عام 1990، أجرى فريق بحث بقيادة الأستاذ اختبارات جسدية وإدراكية على 1826 توأمًا تزيد أعمارهم عن 70 عامًا والتقط صورًا لوجههم. بدون معرفة أعمارهم الدقيقة، قام ثلاثة مساعدين بحثيين أولاً بتقييم عمر التوائم في مختلف الفئات العمرية، ووجدوا أنه حتى بين التوائم، اختلفت الأعمار المقدرة بشكل كبير. ثم أمضى فريق البحث عدة سنوات في متابعة حياة التوائم اللاحقة حتى وفاتهم. تظهر الدراسة الاستقصائية أنه كلما زاد الفرق في عمر المظهر بين التوائم، زاد احتمال وفاة الأكبر سنًا أولاً.
أي مما يلي، إذا كان صحيحًا، يمكن أن يشكل أفضل دليل يفند استنتاج الأستاذ؟
أ- إذا قمت بتوسيع نطاق المسح ليشمل التوائم فوق سن الأربعين، فقد تكون النتائج مختلفة.
ب- مساعدو البحث الثلاثة صغار نسبيًا، ولم يشاركوا في البحث لفترة طويلة.
ج- عمر المظهر هو تعبير مركز عن بيئة عيش كل فرد وظروفه المعيشية وعقليته ، وله علاقة قليلة بالشيخوخة الحياتية.
د- سبب شيخوخة الحياة هو أن انقسام الخلية يؤدي إلى الفقد المستمر لنهايات الكروموسومات.

الرجاء الإجابة فقط بحرف الخيار الموافق للاستنتاج الأكثر سلامة منطقيًا.",ج,,"الخيار الذي يشكل أفضل دليل يفند استنتاج الأستاذ هو:

ج- عمر المظهر هو تعبير مركز عن بيئة عيش كل فرد وظروفه المعيشية وعقليته، وله علاقة قليلة بالشيخوخة الحياتية.

هذا الخيار يتحدى مباشرةً استنتاج الأستاذ بأن عمر المظهر مرتبط بطول العمر، من خلال الإشارة إلى أن عمر المظهر هو مؤشر ضعيف على الشيخوخة البيولوجية الفعلية.",N/A,logical reasoning,"['إذا قمت بتوسيع نطاق المسح ليشمل التوائم فوق سن الأربعين، فقد تكون النتائج مختلفة.', 'مساعدو البحث الثلاثة صغار نسبيًا، ولم يشاركوا في البحث لفترة طويلة.', 'عمر المظهر هو تعبير مركز عن بيئة عيش كل فرد وظروفه المعيشية وعقليته ، وله علاقة قليلة بالشيخوخة الحياتية.', 'سبب شيخوخة الحياة هو أن انقسام الخلية يؤدي إلى الفقد المستمر لنهايات الكروموسومات.']",deductive_reasoning
257,"السؤال التالي هو سؤال استدلال استنباطي حول logical reasoning.

نظرًا لأن المشروبات المحتوية على السكر تحتوي على سعرات حرارية عالية وتؤدي بسهولة إلى السمنة ، أصبحت المشروبات الخالية من السكر شائعة. بعد فترة من التحقيق ، يعتقد البروفيسور لي أنه على الرغم من انخفاض السعرات الحرارية في المشروبات الخالية من السكر ، فهذا لا يعني أنها لن تسبب زيادة الوزن. لأن المشروبات الخالية من السكر قد تؤدي إلى تفضيل كبير للحلويات ، وهذا يعني أنه قد يتم استهلاك المزيد من الأطعمة السكرية. علاوة على ذلك ، تحتوي المشروبات الخالية من السكر على القليل من التغذية. الإفراط في تناولها سيحد من تناول مشروبات صحية أخرى ، مثل الشاي والعصير.
أي مما يلي ، إذا كان صحيحًا ، يدعم وجهة نظر البروفيسور لي بشكل أفضل؟
أ- الشاي هو مشروب تقليدي في الصين. إنه جيد للاستهلاك على المدى الطويل.
ب- بعض الأشخاص النحيفين أيضًا يحبون شرب المشروبات الخالية من السكر.
ج- بعض الناس البدينين يحبون الحلويات.
د- كثير من الناس الذين يعانون من السمنة يخبرون الطبيب أنهم غالبًا ما يشربون مشروبات خالية من السكر.

الرجاء الإجابة فقط بحرف الخيار الموافق للاستنتاج الأكثر سلامة منطقيًا.",د,,"الخيار الذي يدعم وجهة نظر البروفيسور لي بشكل أفضل هو:

د- كثير من الناس الذين يعانون من السمنة يخبرون الطبيب أنهم غالبًا ما يشربون مشروبات خالية من السكر.

هذا الخيار يدعم وجهة نظر البروفيسور لي من خلال تقديم دليل على أن استهلاك المشروبات الخالية من السكر قد يكون مرتبطًا بزيادة الوزن، مما يعزز فكرة أن هذه المشروبات قد لا تكون الحل الأمثل لمنع السمنة.",N/A,logical reasoning,"['الشاي هو مشروب تقليدي في الصين. إنه جيد للاستهلاك على المدى الطويل.', 'بعض الأشخاص النحيفين أيضًا يحبون شرب المشروبات الخالية من السكر.', 'بعض الناس البدينين يحبون الحلويات.', 'كثير من الناس الذين يعانون من السمنة يخبرون الطبيب أنهم غالبًا ما يشربون مشروبات خالية من السكر.']",deductive_reasoning
258,"السؤال التالي هو سؤال استدلال استنباطي حول logical reasoning.

مع ازدياد أهمية المعرفة الثقافية، يقضي الناس وقتًا أطول وأطول في القراءة، كما أن نسبة الطلاب الأدبيين المصابين بقصر النظر آخذة في الازدياد. حتى بين العمال الحضريين والمزارعين في البلدات، يمكن رؤية الكثير من الناس يرتدون نظارات قصر النظر. ومع ذلك، نادرًا ما يوجد طلاب أدبيون مصابون بقصر النظر في الصين القديمة، ناهيك عن عامة الناس.
باستثناء أي من العبارات التالية يمكن أن يفسر الظاهرة المذكورة أعلاه؟
أ- في العصور القديمة، كان الناس ذوو الظروف أو المكانة الأسرية الجيدة فقط هم من يستطيعون تحمل تكاليف قراءة الكتب؛ حتى لو كانوا يدرسون، فإنهم قضوا وقتًا قصيرًا جدًا في القراءة، ونوع القراء الذين يحملون الكتب على الحزم ويقرأون تحت ضوء المخاريط كانوا نادرين.
ب- في العصور القديمة، لم يكن النقل متطورا. كان السفر يعتمد بشكل رئيسي على المشي وركوب الخيل. والتمارين الكافية لها دور معين في الوقاية من قصر النظر.
ج- القدماء لديهم وتيرة حياة بطيئة ولا يتعين عليهم القلق بشأن السلامة المرورية، لذلك حتى لو كانوا يعانون من قصر النظر، فإن الضرر ضئيل للغاية.
د- كانت العلوم الطبيعية القديمة متخلفة. في ذلك الوقت، قرأ الطلاب عددًا قليلاً جدًا من الكتب، حيث كانوا يقرؤون بشكل رئيسي ""الكتب الأربعة والخمسة كلاسيكيات""، وكان كتاب ""مقولات كونفوشيوس"" سيستغرق قراءته عدة سنوات.

الرجاء الإجابة فقط بحرف الخيار الموافق للاستنتاج الأكثر سلامة منطقيًا.",ج,,"الخيار الذي يمكن أن يفسر الظاهرة المذكورة أعلاه هو:

ب- في العصور القديمة، لم يكن النقل متطورا. كان السفر يعتمد بشكل رئيسي على المشي وركوب الخيل. والتمارين الكافية لها دور معين في الوقاية من قصر النظر.

هذا الخيار يفسر لماذا كان هناك عدد أقل من حالات قصر النظر في الصين القديمة، حيث كان الناس يمارسون المزيد من النشاط البدني بسبب عدم وجود وسائل نقل متطورة، مما يساعد في الوقاية من قصر النظر.",N/A,logical reasoning,"['في العصور القديمة، كان الناس ذوو الظروف أو المكانة الأسرية الجيدة فقط هم من يستطيعون تحمل تكاليف قراءة الكتب؛ حتى لو كانوا يدرسون، فإنهم قضوا وقتًا قصيرًا جدًا في القراءة، ونوع القراء الذين يحملون الكتب على الحزم ويقرأون تحت ضوء المخاريط كانوا نادرين.', 'في العصور القديمة، لم يكن النقل متطورا. كان السفر يعتمد بشكل رئيسي على المشي وركوب الخيل. والتمارين الكافية لها دور معين في الوقاية من قصر النظر.', 'القدماء لديهم وتيرة حياة بطيئة ولا يتعين عليهم القلق بشأن السلامة المرورية، لذلك حتى لو كانوا يعانون من قصر النظر، فإن الضرر ضئيل للغاية.', 'كانت العلوم الطبيعية القديمة متخلفة. في ذلك الوقت، قرأ الطلاب عددًا قليلاً جدًا من الكتب، حيث كانوا يقرؤون بشكل رئيسي ""الكتب الأربعة والخمسة كلاسيكيات""، وكان كتاب ""مقولات كونفوشيوس"" سيستغرق قراءته عدة سنوات.']",deductive_reasoning
259,"السؤال التالي هو سؤال استدلال استنباطي حول logical reasoning.

يعتقد أحد الوالدين أن الخيال وحده يمكن أن يقوم بعمل إبداعي، لكن الخيال والمعرفة أعداء طبيعيون. في عملية اكتساب المعرفة، سوف يختفي الخيال. لأن المعرفة منطقية، والخيال ليس له قواعد. بعبارة أخرى، فإن جوهر المعرفة هو العلم، وخاصية الخيال هي العبثية. لا يمكن لدماغ الإنسان أن يتحمل وجود نمرين في جبل واحد؛ في مرحلة ما قبل المدرسة، يهيمن الخيال، والدماغ مشغول بالخيال؛ بعد المدرسة، يتم طرد خيال معظم الناس من البلاد بواسطة المعرفة.
أي مما يلي يتعارض مع رأي الوالد أعلاه؟
أ- إذا كنت تريد لأطفالك أن يكونوا مبدعين، فلا ترسليهم إلى المدرسة.
ب- إذا تم الحصول على المعرفة الكافية، لا يمكن القيام بالعمل الإبداعي.
ج- الأشخاص الذين يتوصلون إلى المعرفة لديهم خيال معين.
د- بعض الناس ليست لديهم خيال، ولكن بإمكانهم القيام بعمل إبداعي.

الرجاء الإجابة فقط بحرف الخيار الموافق للاستنتاج الأكثر سلامة منطقيًا.",د,,"الخيار الذي يتعارض مع رأي الوالد أعلاه هو:

ج- الأشخاص الذين يتوصلون إلى المعرفة لديهم خيال معين.

هذا الخيار يتعارض مع رأي الوالد الذي يقول إن المعرفة والخيال أعداء طبيعيون وأن المعرفة تطرد الخيال.",N/A,logical reasoning,"['إذا كنت تريد لأطفالك أن يكونوا مبدعين، فلا ترسليهم إلى المدرسة.', 'إذا تم الحصول على المعرفة الكافية، لا يمكن القيام بالعمل الإبداعي.', 'الأشخاص الذين يتوصلون إلى المعرفة لديهم خيال معين.', 'بعض الناس ليست لديهم خيال، ولكن بإمكانهم القيام بعمل إبداعي.']",deductive_reasoning
260,"السؤال التالي هو سؤال استدلال استنباطي حول logical reasoning.

قال رئيس شركة ذات مرة ""عندما ينتقدني الرئيس الحالي، لا أحب ذلك الشعور، لذلك لن أنتقد خلفي"".
أي مما يلي هو على الأرجح افتراض ملاحظات الرئيس؟
أ- عندما واجه بنقد الرئيس، فإن خلفه ومشاعره ليسوا متطابقين بالضبط.
ب- فقط عندما يكون خليفة الرئيس يحب أن ينتقد سوف ينتقد الخليفة.
ج- إذا كان الرئيس يحب أن ينتقد، فإن انتقاد الرئيس السابق ليس استثناءً.
د- الرئيس لا يحب انتقاد خليفته، لكنه يحب انتقاد الآخرين.

الرجاء الإجابة فقط بحرف الخيار الموافق للاستنتاج الأكثر سلامة منطقيًا.",ب,,"الخيار الأكثر منطقية هو:

أ- عندما يواجه بنقد الرئيس، فإن خلفه ومشاعره ليسوا متطابقين بالضبط.

هذا الخيار هو الأكثر منطقية لأنه يتوافق مع البيان الأصلي الذي يشير إلى أن الرئيس لا يحب أن ينتقده الرئيس الحالي، وبالتالي يفترض أن خلفه قد لا يشعر بنفس الشعور تجاهه.",N/A,logical reasoning,"['عندما واجه بنقد الرئيس، فإن خلفه ومشاعره ليسوا متطابقين بالضبط.', 'فقط عندما يكون خليفة الرئيس يحب أن ينتقد سوف ينتقد الخليفة.', 'إذا كان الرئيس يحب أن ينتقد، فإن انتقاد الرئيس السابق ليس استثناءً.', 'الرئيس لا يحب انتقاد خليفته، لكنه يحب انتقاد الآخرين.']",deductive_reasoning
261,"السؤال التالي هو سؤال استدلال استنباطي حول logical reasoning.

اليوم، بعد 65 مليون سنة من انقراض الديناصورات، تواجه الأرض أزمة أخرى من الانقراض الجماعي. بحلول نهاية القرن العشرين، حوالي 20% من أنواع العالم قد انقرضت. في الوقت الحاضر، العديد من الأنواع النادرة مثل الباندا العملاقة، والنمور السيبيرية، والسلاحف البحرية من أمريكا الشمالية، والخشب الأحمر البرازيلي في خطر الانقراض. ثلاثة علماء قدموا تنبؤات حول هذا الموضوع. العالم الأول: إذا انقرضت الباندا العملاقة، فإن النمر السيبيري سيكون أيضا منقرضا؛ العالم الثاني: إذا انقرضت السلاحف البحرية في أمريكا الشمالية، فإن الخشب الأحمر البرازيلي لن يكون منقرضا؛ العالم الثالث: السلاحف البحرية في أمريكا الشمالية سوف تنقرض، أو النمور السيبيرية لن تنقرض؛
إذا كانت تنبؤات العلماء الثلاثة صحيحة، أي مما يلي يجب أن يكون خاطئا؟
أ- سيصبح كل من الباندا العملاق والسلحفاة الأمريكية الشمالية منقرضين.
ب- سيصبح الماهوجني البرازيلي منقرضاً، ولن ينقرض النمر السيبيري.
ج- سيصبح كل من الباندا العملاقة والماهوجني البرازيلي منقرضين.
د- سيصبح الباندا العملاق منقرضًا، ولن ينقرض الماهوجني البرازيلي.

الرجاء الإجابة فقط بحرف الخيار الموافق للاستنتاج الأكثر سلامة منطقيًا.",ج,,"لتحديد أي من العبارات يجب أن تكون خاطئة، دعونا نحلل تنبؤات العلماء الثلاثة:

1. **العالم الأول**: إذا انقرضت الباندا العملاقة، فإن النمر السيبيري سيكون منقرضا.
2. **العالم الثاني**: إذا انقرضت السلاحف البحرية في أمريكا الشمالية، فإن الخشب الأحمر البرازيلي لن يكون منقرضا.
3. **العالم الثالث**: السلاحف البحرية في أمريكا الشمالية سوف تنقرض، أو النمور السيبيرية لن تنقرض.

دعونا نحلل كل خيار:

**أ- سيصبح كل من الباندا العملاق والسلحفاة الأمريكية الشمالية منقرضين.**
- إذا انقرضت الباندا العملاقة، فإن النمر السيبيري سيكون منقرضا (حسب العالم الأول).
- إذا انقرضت السلاحف البحرية في أمريكا الشمالية، فإن الخشب الأحمر البرازيلي لن يكون منقرضا (حسب العالم الثاني).
- إذا انقرضت السلاحف البحرية في أمريكا الشمالية، فإن النمر السيبيري لن ينقرض (حسب العالم الثالث).
- هذا يؤدي إلى تناقض لأن النمر السيبيري لا يمكن أن يكون منقرضا وغير منقرض في نفس الوقت.

**ب- سيصبح الماهوجني البرازيلي منقرضا، ولن ينقرض النمر السيبيري.**
- إذا انقرض الخشب الأحمر البرازيلي، فإن السلاحف البحرية في أمريكا الشمالية لن تكون منقرضة (حسب العالم الثاني).
- إذا لم تنقرض السلاحف البحرية في أمريكا الشمالية، فإن النمر السيبيري لن ينقرض (حسب العالم الثالث).
- هذا يتوافق مع تنبؤات العلماء.

**ج- سيصبح كل من الباندا العملاق والماهوجني البرازيلي منقرضين.**
- إذا انقرضت الباندا العملاقة، فإن النمر السيبيري سيكون منقرضا (حسب العالم الأول).
- إذا انقرض الخشب الأحمر البرازيلي، فإن السلاحف البحرية في أمريكا الشمالية لن تكون منقرضة (حسب العالم الثاني).
- إذا لم تنقرض السلاحف البحرية في أمريكا الشمالية، فإن النمر السيبيري لن ينقرض (حسب العالم الثالث).
- هذا يؤدي إلى تناقض لأن النمر السيبيري لا يمكن أن يكون منقرضا وغير منقرض في نفس الوقت.

**د- سيصبح الباندا العملاق منقرضًا، ولن ينقرض الماهوجني البرازيلي.**
- إذا انقرضت الباندا العملاقة، فإن النمر السيبيري سيكون منقرضا (حسب العالم الأول).
- إذا لم ينقرض الخشب الأحمر البرازيلي، فإن السلاحف البحرية في أمريكا الشمالية لن تكون منقرضة (حسب العالم الثاني).
- إذا لم تنقرض السلاحف البحرية في أمريكا الشمالية، فإن النمر السيبيري لن ينقرض (حسب العالم الثالث).
- هذا يؤدي إلى تناقض لأن النمر السيبيري لا يمكن أن يكون منقرضا وغير منقرض في نفس الوقت.

بناءً على التحليل، الخيار **أ** هو الخيار الذي يجب أن يكون خاطئًا لأنه يؤدي إلى تناقض مع تنبؤات العلماء.",N/A,logical reasoning,"['سيصبح كل من الباندا العملاق والسلحفاة الأمريكية الشمالية منقرضين.', 'سيصبح الماهوجني البرازيلي منقرضاً، ولن ينقرض النمر السيبيري.', 'سيصبح كل من الباندا العملاقة والماهوجني البرازيلي منقرضين.', 'سيصبح الباندا العملاق منقرضًا، ولن ينقرض الماهوجني البرازيلي.']",deductive_reasoning
262,"السؤال التالي هو سؤال استدلال استنباطي حول logical reasoning.

في بعض المدن، بسبب تجانس وقت العمل والراحة، وكثرة المركبات الآلية، يسهل تشكيل حركة المرور الصباحية والمسائية. ليس من السهل على المواطنين التنقل إلى العمل خلال ساعات الذروة. يرى الاستشاري اعتماد نظام تنقل في فترات زمنية مختلفة، أي يمكن لوحدات مختلفة التنقل في فترات زمنية مختلفة.
أي مما يلي صحيح هو الأكثر احتمالا لمنع اقتراح الاستشاري من تحقيق التأثير المنشود؟
أ- تتعارض بعض ساعات العمل مع أوقات وجبات الموظفين، مما سيؤثر على متعتهم في الحياة وبالتالي يؤثر على حماسهم للعمل.
ب- كثير من ساعات العمل لا يتم تنسيقها مع وقت العمل والراحة الطبيعي للموظفين. فهم بحاجة لفترة زمنية أطول للتكيف والتأقلم. ومن الصعب ضمان كفاءة العمل خلال هذه الفترة.
ج- معظم العمل في العديد من الوحدات عادة ما يتطلب من الموظفين مناقشة بعضهم البعض والعمل معاً لإكمال.
د- عدد المركبات الآلية في المدينة آخذ في الازدياد باستمرار. حتى لو لم يكن في ذروة الصباح والمساء، يحدث ازدحام مروري من وقت لآخر.

الرجاء الإجابة فقط بحرف الخيار الموافق للاستنتاج الأكثر سلامة منطقيًا.",د,,"الخيار الأكثر احتمالاً لمنع اقتراح الاستشاري من تحقيق التأثير المنشود هو:

ج- معظم العمل في العديد من الوحدات عادة ما يتطلب من الموظفين مناقشة بعضهم البعض والعمل معا لإكمال.

هذا الخيار هو الأكثر منطقية لأن العمل الذي يتطلب التعاون والتواصل بين الموظفين قد يكون من الصعب تنسيقه في فترات زمنية مختلفة، مما قد يؤدي إلى انخفاض الكفاءة والإنتاجية.",N/A,logical reasoning,"['تتعارض بعض ساعات العمل مع أوقات وجبات الموظفين، مما سيؤثر على متعتهم في الحياة وبالتالي يؤثر على حماسهم للعمل.', 'كثير من ساعات العمل لا يتم تنسيقها مع وقت العمل والراحة الطبيعي للموظفين. فهم بحاجة لفترة زمنية أطول للتكيف والتأقلم. ومن الصعب ضمان كفاءة العمل خلال هذه الفترة.', 'معظم العمل في العديد من الوحدات عادة ما يتطلب من الموظفين مناقشة بعضهم البعض والعمل معاً لإكمال.', 'عدد المركبات الآلية في المدينة آخذ في الازدياد باستمرار. حتى لو لم يكن في ذروة الصباح والمساء، يحدث ازدحام مروري من وقت لآخر.']",deductive_reasoning
263,"السؤال التالي هو سؤال استدلال استنباطي حول logical reasoning.

تظهر الإحصائيات أنه في السنوات الأخيرة، تحسنت بشكل كبير سلامة رحلات الطيران المدني. على سبيل المثال، كان عدد الحوادث الكارثية لكل مليون رحلة في بلد ما في عام 2008 هو 0.2، مقارنة بـ 1.4 في عام 1989. ومن إحصائيات هذه السنوات، أظهر المعدل العام لحوادث الطيران المدني الكارثية اتجاها تنازليا. وهذا يدل على أن السفر بالطائرة يصبح أكثر أمانا.
أي مما يلي لا يمكن أن يعزز الاستنتاج أعلاه؟
أ- في السنوات الأخيرة، زادت احتمالية ""الهروب من الموت"" في حوادث الطائرات مقارنة بما سبق.
ب- شركات الطيران الكبرى تولي اهتمامًا متزايدًا للتدريب على السلامة لأفراد الطاقم.
ج- نظام مراقبة الحركة الجوية للطيران المدني أكثر كمالا.
د- على الرغم من أن تحطم الطائرة أمر فظيع، ولكن من الناحية الإحصائية، القيادة لا تزال أكثر خطورة بكثير.

الرجاء الإجابة فقط بحرف الخيار الموافق للاستنتاج الأكثر سلامة منطقيًا.",د,,"الخيار الذي لا يعزز الاستنتاج بأن السفر بالطائرة يصبح أكثر أمانًا هو:

د- على الرغم من أن تحطم الطائرة أمر فظيع، ولكن من الناحية الإحصائية، القيادة لا تزال أكثر خطورة بكثير.

هذا الخيار لا يعزز الاستنتاج لأنه يقارن بين سلامة الطيران وسلامة القيادة، وهو ما لا يتعلق مباشرة بالتحسينات في سلامة الطيران على مر السنين.",N/A,logical reasoning,"['في السنوات الأخيرة، زادت احتمالية ""الهروب من الموت"" في حوادث الطائرات مقارنة بما سبق.', 'شركات الطيران الكبرى تولي اهتمامًا متزايدًا للتدريب على السلامة لأفراد الطاقم.', 'نظام مراقبة الحركة الجوية للطيران المدني أكثر كمالا.', 'على الرغم من أن تحطم الطائرة أمر فظيع، ولكن من الناحية الإحصائية، القيادة لا تزال أكثر خطورة بكثير.']",deductive_reasoning
