index,prompt,golds,preds,raw_preds,subject,options,ABILITY
16,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: كانت وقت الغداء و كات جائعة .
الملاحظة الثانية: كات وزملاؤها استمتعوا بوجبة غداء لطيفة في الخارج .

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) كات قررت أن تأخذ قيلولة بدلاً من الأكل .
(ب) كات ذهبت لتحصل على سلطة .

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",ب,[0.9689002  0.03109987],أ,abductive reasoning,"['كات قررت أن تأخذ قيلولة بدلاً من الأكل .', 'كات ذهبت لتحصل على سلطة .']",reasoning_ability
17,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: كسمو كان قطًا سمينًا.
الملاحظة الثانية: الآن هو لائق وعضلي!

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) وضع الطبيب البيطري كسمو على جهاز الجري.
(ب) أعطاه صاحبه طعامًا للقطط يحتوي على نسبة أقل من الدهون.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",ب,[0.96853036 0.03146964],أ,abductive reasoning,"['وضع الطبيب البيطري كسمو على جهاز الجري.', 'أعطاه صاحبه طعامًا للقطط يحتوي على نسبة أقل من الدهون.']",reasoning_ability
18,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: كان تيم كشافًا، وذهب في العديد من رحلات التخييم مع أصدقائه.
الملاحظة الثانية: في النهاية، كان على تيم أن يعود إلى المنزل بدون أي جوارب.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) لم يستطع تيم العثور على جواره.
(ب) أصبح تيم مريضًا جدًا في أحد الأيام.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",أ,[0.9663204  0.03367966],أ,abductive reasoning,"['لم يستطع تيم العثور على جواره.', 'أصبح تيم مريضًا جدًا في أحد الأيام.']",reasoning_ability
19,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: في يوم من الأيام اشترى آدم مسدسات بي بي اثنين.
الملاحظة الثانية: أخذ آدم المسدس من كريستيان.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) أمسك كريستيان بالممسدس وأطلق النار على آدم في العين.
(ب) شعر أخو آدم كريستيان بالخوف من المسدسات.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",أ,[0.9675271  0.03247293],أ,abductive reasoning,"['أمسك كريستيان بالممسدس وأطلق النار على آدم في العين.', 'شعر أخو آدم كريستيان بالخوف من المسدسات.']",reasoning_ability
20,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: صديقي هو صياد.
الملاحظة الثانية: لم يتم العثور على الأيل في أي مكان.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) وجد صديقي الذي هو صياد الكثير من الأيل.
(ب) وضعت كمينًا للصيد في الغابة.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",ب,[0.9703546  0.02964539],أ,abductive reasoning,"['وجد صديقي الذي هو صياد الكثير من الأيل.', 'وضعت كمينًا للصيد في الغابة.']",reasoning_ability
21,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: دخلت إلى صف الرياضيات الخاص بي.
الملاحظة الثانية: انتهى بي الأمر إلى الرسوب.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) لم أدرس للاختبار.
(ب) رأيت الخيط بجانب الباب.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",أ,[0.97543675 0.02456327],أ,abductive reasoning,"['لم أدرس للاختبار.', 'رأيت الخيط بجانب الباب.']",reasoning_ability
22,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: في عام 1989، بدأت شركتنا في استخدام أجهزة الكمبيوتر الشخصية.
الملاحظة الثانية: عندما حصلت على جهاز الكمبيوتر الشخصي الخاص بها لاحقًا، لم تكن تعرف كيفية استخدامه.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) مؤسستنا راشيل تستخدم فقط جهاز الكمبيوتر الشخصي.
(ب) اشترينا لجدة المالك جهاز كمبيوتر شخصي جديد.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",ب,[0.97529525 0.0247048 ],أ,abductive reasoning,"['مؤسستنا راشيل تستخدم فقط جهاز الكمبيوتر الشخصي.', 'اشترينا لجدة المالك جهاز كمبيوتر شخصي جديد.']",reasoning_ability
23,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: مريم لا تحب الطقس البارد.
الملاحظة الثانية: على الأقل حتى تتمكن من تحمل تكاليف الانتقال إلى ولاية أكثر دفئًا.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) بدا أن الطقس البارد توقف لمدة شهرين.
(ب) ترتدي مريم سترتين.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",ب,[0.96673375 0.03326627],أ,abductive reasoning,"['بدا أن الطقس البارد توقف لمدة شهرين.', 'ترتدي مريم سترتين.']",reasoning_ability
24,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: كانت إيمي وأصدقاؤها خارج المكان في الساعة 3 صباحًا.
الملاحظة الثانية: ظلوا هناك يتنفسون بصعوبة، ويصلون بأنهم لم يتم رؤيتهم.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) قرروا اقتحام ملعب كرة القدم. وفجأة رأوا ضوء كشاف قادم نحوهِم. بدؤوا جميعًا بالجري نحو المدرجات.
(ب) بدؤوا يلاحقهم شرطي، فجروا، واختبأوا خلف مبنى.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",أ,[0.96874064 0.0312594 ],أ,abductive reasoning,"['قرروا اقتحام ملعب كرة القدم. وفجأة رأوا ضوء كشاف قادم نحوهِم. بدؤوا جميعًا بالجري نحو المدرجات.', 'بدؤوا يلاحقهم شرطي، فجروا، واختبأوا خلف مبنى.']",reasoning_ability
25,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: أبو بوب جعلوه تحت العقوبة.
الملاحظة الثانية: عاد بوب إلى المنزل ولكن والديه لم يعرفوا حتى أنه غادر.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) هرب بوب من العقوبة وهو يتسلل للخروج.
(ب) تم القبض على بوب وهو يتسلل للخروج.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",أ,[0.9655862  0.03441383],أ,abductive reasoning,"['هرب بوب من العقوبة وهو يتسلل للخروج.', 'تم القبض على بوب وهو يتسلل للخروج.']",reasoning_ability
26,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: عملت إيمي في غرفة المخزون في مارشالز.
الملاحظة الثانية: قررت إيمي أنها ستدفع نفسها لتلبية حصتها الجديدة.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) قال رئيس إيمي إنها تحتاج إلى فعل المزيد.
(ب) فازت إيمي بجائزة لمقدار العمل الذي أنجزته ومنحها نفس الحصة.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",أ,[0.9659452  0.03405485],أ,abductive reasoning,"['قال رئيس إيمي إنها تحتاج إلى فعل المزيد.', 'فازت إيمي بجائزة لمقدار العمل الذي أنجزته ومنحها نفس الحصة.']",reasoning_ability
27,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: كان جيسون معجبًا دائمًا بالحركات السريعة للملاكمين الذين يراهم في التلفزيون.
الملاحظة الثانية: فاز جيسون في أول نزاع له بالضربة القاضية.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) تعلم جيسون الحياكة.
(ب) لم يترك إلهامه يضيع، لقد درب ودرب.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",ب,[0.9694735  0.03052654],أ,abductive reasoning,"['تعلم جيسون الحياكة.', 'لم يترك إلهامه يضيع، لقد درب ودرب.']",reasoning_ability
28,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: حاولت إيرين تعلم الرسم.
الملاحظة الثانية: لذلك انضمت إلى فصل الرسم.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) مارست إيرين الرسم في المنزل وأصبحت معروفة بموهبتها.
(ب) مارست إيرين الرسم في المنزل دون جدوى.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",ب,[0.9709829  0.02901711],أ,abductive reasoning,"['مارست إيرين الرسم في المنزل وأصبحت معروفة بموهبتها.', 'مارست إيرين الرسم في المنزل دون جدوى.']",reasoning_ability
29,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: قرر جون سرقة سيارة شرطة.
الملاحظة الثانية: ذهب جون إلى السجن لمدة ثلاث سنوات.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) لم يتم القبض على جون.
(ب) تحطمت سيارة الشرطة التي يقودها جون في عمود هاتف.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",ب,[0.96443576 0.03556421],أ,abductive reasoning,"['لم يتم القبض على جون.', 'تحطمت سيارة الشرطة التي يقودها جون في عمود هاتف.']",reasoning_ability
30,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: كنت أؤجل الدراسة دوماً.
الملاحظة الثانية: الآن، لا أؤجل الدراسة أبداً.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) بعد الحصول على درجة جيدة، تعلمت درسًا سهلاً.
(ب) فشلت في اختبار كبير.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",ب,[0.97770303 0.02229696],أ,abductive reasoning,"['بعد الحصول على درجة جيدة، تعلمت درسًا سهلاً.', 'فشلت في اختبار كبير.']",reasoning_ability
31,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: كره يعقوب الذهاب إلى المدرسة.
الملاحظة الثانية: تمكن يعقوب من شراء شاحنة مستعملة لنفسه بعد 5 أشهر من التوفير.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) لم يستطع يعقوب تحمل تكاليف السيارة.
(ب) قرر يعقوب شراء سيارة لنفسه.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",ب,[0.9684308  0.03156913],أ,abductive reasoning,"['لم يستطع يعقوب تحمل تكاليف السيارة.', 'قرر يعقوب شراء سيارة لنفسه.']",reasoning_ability
32,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: ذهب روي إلى الحديقة لمشاهدة لعبة البيسبول للدرجة الصغيرة.
الملاحظة الثانية: طوّرت الفريق الزائر مشاكل أداء نتيجة لذلك.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) جعل روي الفريق الآخر غير مرتاح.
(ب) صرخ باللاعبين عند كل هوم ران.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",أ,[0.96761674 0.03238333],أ,abductive reasoning,"['جعل روي الفريق الآخر غير مرتاح.', 'صرخ باللاعبين عند كل هوم ران.']",reasoning_ability
33,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: بدأ ستان يشعر بالمرض في المدرسة يومًا ما.
الملاحظة الثانية: تعافى ستان أخيرًا لكنه قال إنه يريد الحصول على لقاح الإنفلونزا من الآن فصاعدًا.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) أرسلت ممرضة المدرسة ستان إلى المنزل من المدرسة.
(ب) كان ستان خارج المدرسة لمدة أسبوع بسبب آلام المعدة.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",أ,[0.95558816 0.04441179],أ,abductive reasoning,"['أرسلت ممرضة المدرسة ستان إلى المنزل من المدرسة.', 'كان ستان خارج المدرسة لمدة أسبوع بسبب آلام المعدة.']",reasoning_ability
34,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: ليزا وتيم كانا متزوجين لفترة طويلة.
الملاحظة الثانية: نجحت.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) قرروا تجربة النصيحة الواردة في كتاب عن العزف على الجيتار.
(ب) ذهبت ليزا وتيم إلى عيادة الخصوبة للحصول على الحمل.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",ب,[0.96694285 0.03305715],أ,abductive reasoning,"['قرروا تجربة النصيحة الواردة في كتاب عن العزف على الجيتار.', 'ذهبت ليزا وتيم إلى عيادة الخصوبة للحصول على الحمل.']",reasoning_ability
35,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: آدم يحب أكل الساندويتش عندما يشرب.
الملاحظة الثانية: آدم اختنق حتى الموت لأنه نسي أن يزيل غلاف الجبن.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) صنع آدم لنفسه ساندويتش pb&j .
(ب) صنع آدم لنفسه ساندويتش باستخدام الخبز، الديك الرومي، وشريحة من الجبن الأمريكي.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",ب,[0.9738966  0.02610335],أ,abductive reasoning,"['صنع آدم لنفسه ساندويتش pb&j .', 'صنع آدم لنفسه ساندويتش باستخدام الخبز، الديك الرومي، وشريحة من الجبن الأمريكي.']",reasoning_ability
36,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: كان توم يرسم سوره.
الملاحظة الثانية: ترك توم سوره نصف مرسوم.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) سمع توم أن هناك لعبة كانت قائمة وغادر.
(ب) تعب توم من الرسم بعد أن انتهى.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",أ,[0.9669025  0.03309752],أ,abductive reasoning,"['سمع توم أن هناك لعبة كانت قائمة وغادر.', 'تعب توم من الرسم بعد أن انتهى.']",reasoning_ability
37,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: أماي قررت الانتقال من ويسكونسن إلى فلوريدا.
الملاحظة الثانية: ومع ذلك كانت التجربة ليست ممتعة بدون أصدقائها.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) أماي أرادت أن تعيش بالقرب من الشاطئ.
(ب) ستكون مع أصدقائها هناك.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",أ,[0.97677034 0.0232297 ],أ,abductive reasoning,"['أماي أرادت أن تعيش بالقرب من الشاطئ.', 'ستكون مع أصدقائها هناك.']",reasoning_ability
38,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: أراد روجر أن يلعب التنس كما يلعب روجر فيدرر.
الملاحظة الثانية: لم يخبر أحد روجر أن كل كراته لم تهبط في الملعب.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) حاول روجر لكنه لم يكن جيدًا مثل معبوده.
(ب) نام روجر متأخرًا و استرخى معظم اليوم.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",أ,[0.977862   0.02213799],أ,abductive reasoning,"['حاول روجر لكنه لم يكن جيدًا مثل معبوده.', 'نام روجر متأخرًا و استرخى معظم اليوم.']",reasoning_ability
39,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: كانت لدى جولي زميل في العمل يدعى باري كان يحب أن يسبب المشاكل للآخرين.
الملاحظة الثانية: كانت جولي شديدة الإحراج.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) ضحك باري على بنطال جولي الذي لم يتم سحبه.
(ب) لم يخبر باري أحدًا أن جولي ت farted.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",أ,[0.96472    0.03527999],أ,abductive reasoning,"['ضحك باري على بنطال جولي الذي لم يتم سحبه.', 'لم يخبر باري أحدًا أن جولي ت farted.']",reasoning_ability
40,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: قرر بوب الذهاب للمشي في غابات إندونيسيا.
الملاحظة الثانية: كما نسي بوب حذائه.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) توقف بوب في منتصف رحلته لربط حذائه.
(ب) توقف بوب في منتصف المسار لأنّه لم يكن بحوزته رذاذ الحشرات.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",ب,[0.9659476  0.03405241],أ,abductive reasoning,"['توقف بوب في منتصف رحلته لربط حذائه.', 'توقف بوب في منتصف المسار لأنّه لم يكن بحوزته رذاذ الحشرات.']",reasoning_ability
41,"بالنظر إلى الملاحظات التالية:
الملاحظة الأولى: اجتمعت لوسي مع جميع أصدقائها لحفلة بيتزا.
الملاحظة الثانية: عندما كانت البيتزا جاهزة، قاموا بتذوقها وكانت لذيذة.

أي من الفرضيات التالية هي الأكثر قبولاً؟
(أ) بدأت لوسي في طلب البيتزا.
(ب) قررت لوسي صنع البيتزا في المنزل.

التعليمات: أجب فقط بالحرف (أ أو ب) الموافق للفرضية الأكثر قبولاً.",ب,[0.97114885 0.02885111],أ,abductive reasoning,"['بدأت لوسي في طلب البيتزا.', 'قررت لوسي صنع البيتزا في المنزل.']",reasoning_ability
